instance family sat glasgowdegreenorestartsnonogoods glasgowantinorestartsnonogoods glasgowrandomnorestartsnonogoods glasgowbiasednorestartsnonogoods glasgowdegreenorestartsnonogoodsdds glasgowrandom glasgowbiased glasgowbiasednonogoods glasgowbiasedconstant5400 glasgowbiasedthreads36v1 glasgowbiasedthreads36v2 glasgowbiasedconstant5400threads36v1 glasgowbiasedconstant5400threads36v2 glasgowbiasedconstant5400triggeredthreads36v1 glasgowbiasedconstant5400triggeredthreads36v2 glasgowbiasedrestartsconstant5400triggeredmpih5x2t18 glasgowbiasedrestartsconstant5400triggeredmpih10x2t18 glasgowrandomrestartsconstant5400triggeredmpih5x2t18 glasgowbiasedrestartsconstant5400triggerednr32mpih5x2t18 glasgowbiasedtimer100 glasgowbiasedtimer100triggeredthreads36v1 glasgowbiasedtimer100triggeredthreads36v2 glasgowbiasedtimer100triggeredthreads36mpih5x2t18 glasgowbiasedtimer100triggeredthreads36mpih10x2t18 glasgowbiasedtimer100triggeredthreads36mpih20x2t18
g9-g94 11 0 1 1 1 1 2 1 1 1 1 3 2 2 2 2 2 0 0 0 0 1 2 2 0 0 0
g9-g95 11 0 1 1 1 1 3 1 1 1 1 4 4 4 4 5 4 0 0 0 0 1 3 2 0 0 0
g9-g96 11 0 1 1 1 1 3 1 1 1 1 3 5 3 3 3 3 0 0 0 0 1 3 3 0 0 0
g9-g97 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g9-g98 11 0 2 2 2 2 8 2 2 2 2 7 6 7 8 6 9 0 0 0 0 2 9 6 0 0 0
g9-g99 11 0 2 2 2 2 8 2 2 2 2 11 8 9 8 9 7 0 0 0 0 2 10 10 0 0 0
g10-g58-normed 11 0 268779 268779 268779 268779 6770802 269638 269697 3320442 269158 2226142 2107111 2780471 2977487 2720138 2742810 0 0 0 0 268848 4912854 4240668 0 0 0
g10-g59-normed 11 0 47411 47411 47411 47411 882287 47600 47603 640402 47466 268003 246389 360916 507916 540257 507955 0 0 0 0 47419 1070050 1113387 0 0 0
g10-g60-normed 11 1 2413 107 339 1844 1002653 339 24630 28455 1844 8035 6168 7570 10592 11649 6050 0 0 0 0 1844 7825 9547 0 0 0
g10-g66-normed 11 0 97 97 97 97 4947 97 97 97 97 566 645 774 360 545 463 0 0 0 0 97 1007 674 0 0 0
g10-g73-normed 11 1 581 2426440 NaN 2516532 82941 1395 2512 2512 5800 779 1759 887 1548 1110 1010 0 0 0 0 51866 696 789 0 0 0
g10-g82-normed 11 0 1 1 1 1 2 1 1 1 1 2 3 3 3 3 1 0 0 0 0 1 1 1 0 0 0
g10-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g10-g93-normed 11 1 42 42 42 42 42 42 42 42 42 885 676 745 885 745 1442 6498 15630 15409 19323 42 765 256 5872 10551 24992
g11-g58-normed 11 0 2 2 2 2 8 2 2 2 2 6 4 3 6 8 6 0 0 0 0 2 8 7 0 0 0
g11-g59-normed 11 0 1 1 1 1 3 1 1 1 1 2 2 2 2 2 3 0 0 0 0 1 3 2 0 0 0
g11-g60-normed 11 1 NaN NaN NaN NaN NaN 13493749 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 132809597 45227952 NaN NaN NaN NaN NaN NaN
g11-g66-normed 11 0 1 1 1 1 2 1 1 1 1 2 2 2 1 2 1 0 0 0 0 1 2 1 0 0 0
g11-g73-normed 11 1 NaN NaN NaN NaN NaN 114744120 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 106242828 127000895 NaN NaN NaN NaN NaN NaN
g11-g82-normed 11 0 1 1 1 1 2 1 1 1 1 2 1 2 2 2 2 0 0 0 0 1 2 2 0 0 0
g11-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g11-g93-normed 11 1 43 43 43 43 43 43 43 43 43 643 439 654 617 673 643 3978 6412 4296 4302 43 477 736 3483 6678 13963
g12-g58-normed 11 0 1 1 1 1 2 1 1 1 1 2 2 2 2 2 2 0 0 0 0 1 2 2 0 0 0
g12-g59-normed 11 0 1 1 1 1 2 1 1 1 1 2 2 2 2 2 2 0 0 0 0 1 1 1 0 0 0
g12-g60-normed 11 0 18973 18973 18973 18973 446441 18887 19085 124965 18997 240440 235284 410945 499898 572774 293638 0 0 0 0 18980 615102 609878 0 0 0
g12-g66-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g12-g73-normed 11 0 19786 19786 19786 19786 530369 20029 19660 125873 19810 201024 198952 481662 463197 482413 487678 0 0 0 0 19793 396463 443768 0 0 0
g12-g82-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g12-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g12-g93-normed 11 1 46 43 57734737 46 46 722 46 46 46 1726 1967 2110 997 2108 2273 11604 35711 13003 10490 46 3033 2465 11659 31888 79356
g13-g58-normed 11 0 1 1 1 1 2 1 1 1 1 2 3 2 2 1 1 0 0 0 0 1 3 2 0 0 0
g13-g59-normed 11 0 1 1 1 1 2 1 1 1 1 3 2 2 1 1 2 0 0 0 0 1 2 3 0 0 0
g13-g60-normed 11 1 165055 62034891 137799 163933 23819 73483 146525 213787 102203 43872 113309 98373 96251 159956 330138 0 0 0 0 137947 641426 675800 0 0 0
g13-g66-normed 11 0 1 1 1 1 2 1 1 1 1 2 3 3 2 2 2 0 0 0 0 1 3 2 0 0 0
g13-g73-normed 11 1 3055882 13612871 692172 15129 5757 55307 39478 18714 7419 153822 149874 364925 148097 294941 90339 0 0 0 0 15129 390996 378683 0 0 0
g13-g82-normed 11 0 1 1 1 1 2 1 1 1 1 1 2 2 2 4 2 0 0 0 0 1 2 3 0 0 0
g13-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g13-g93-normed 11 0 315401 315401 315401 315401 NaN 315679 315677 3358725 315517 479838 448859 733265 745173 880967 791277 3731709 7432464 1886864 2043696 315531 708638 715630 1960971 2931780 3905628
g14-g58-normed 11 0 1 1 1 1 2 1 1 1 1 2 2 2 2 2 3 0 0 0 0 1 1 2 0 0 0
g14-g59-normed 11 0 1 1 1 1 2 1 1 1 1 2 2 3 2 2 2 0 0 0 0 1 1 3 0 0 0
g14-g60-normed 11 1 82 8740796 41247117 46 921 721 46 46 46 244 147 241 305 203 230 0 0 0 0 46 308 267 0 0 0
g14-g66-normed 11 0 1 1 1 1 2 1 1 1 1 1 2 2 3 1 2 0 0 0 0 1 1 2 0 0 0
g14-g73-normed 11 1 40 7236220 NaN 40 40 2742 40 40 40 278 344 364 284 435 388 0 0 0 0 40 294 389 0 0 0
g14-g82-normed 11 0 1 1 1 1 2 1 1 1 1 1 3 3 3 2 1 0 0 0 0 1 3 3 0 0 0
g14-g86-normed 11 0 1 1 1 1 2 1 1 1 1 2 2 2 3 2 2 0 0 0 0 1 3 1 0 0 0
g14-g93-normed 11 0 197641 197641 197641 197641 NaN 197856 197857 3240965 197713 326456 297982 682714 701882 682171 717834 3701952 4156474 1801673 1808102 197771 453476 479504 1164822 2018449 2476916
g15-g58-normed 11 0 1 1 1 1 2 1 1 1 1 2 2 3 3 2 2 0 0 0 0 1 2 2 0 0 0
g15-g59-normed 11 0 1 1 1 1 2 1 1 1 1 3 2 2 2 2 2 0 0 0 0 1 2 2 0 0 0
g15-g60-normed 11 1 170776 2884099 769777 170640 425084 683262 176345 3229618 174075 1166327 1152015 1715962 1617164 1760529 1544925 0 0 0 0 172044 2815647 2681345 0 0 0
g15-g66-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g15-g73-normed 11 1 228600 4179309 1033419 403468 1822673 317531 249117 3203836 193535 653773 634100 934354 863389 988123 1056252 3789001 6481573 1557487 1638862 203598 1779317 1627347 4556101 8444974 16383278
g15-g82-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g15-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g15-g93-normed 11 0 169641 169641 169641 169641 NaN 169826 169826 3212964 169702 279925 301768 579396 575769 605080 611080 2873230 3865754 1777297 1816118 169759 384475 407848 1084745 1615345 2416675
g16-g58-normed 11 0 1 1 1 1 3 1 1 1 1 3 2 2 1 3 3 0 0 0 0 1 2 2 0 0 0
g16-g59-normed 11 0 1 1 1 1 3 1 1 1 1 3 3 3 2 2 3 0 0 0 0 1 4 2 0 0 0
g16-g60-normed 11 X NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
g16-g66-normed 11 0 1 1 1 1 2 1 1 1 1 3 1 1 2 2 2 0 0 0 0 1 2 2 0 0 0
g16-g73-normed 11 X NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
g16-g82-normed 11 0 1 1 1 1 2 1 1 1 1 1 3 1 2 1 1 0 0 0 0 1 2 3 0 0 0
g16-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g16-g93-normed 11 0 NaN NaN NaN NaN NaN NaN NaN NaN NaN 716927024 715256910 698126515 698152726 698527275 698433667 721906714 749812046 712039206 714213128 NaN 697414439 697493619 708529436 720534537 740587571
g17-g58-normed 11 0 642586 642586 642586 642586 28162882 644339 644505 7419393 643476 4015759 4025964 4529095 4246299 4651641 5013606 17954954 31930134 3523000 3689026 642823 6921465 6831042 24256051 42559029 71082692
g17-g59-normed 11 0 79869 79869 79869 79869 3165457 80178 80183 672920 79965 562521 522140 877120 735412 906938 925028 0 0 0 0 79895 1480583 1715905 0 0 0
g17-g60-normed 11 1 NaN 198025 96950651 NaN NaN 473812 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 9857039219 3992695 1534907 NaN NaN NaN 859373984 2666183647 NaN
g17-g66-normed 11 0 7756 7756 7756 7756 1764701 7768 7768 50069 7758 24216 30133 114655 125149 131610 226708 0 0 0 0 7758 143611 180129 0 0 0
g17-g73-normed 11 1 NaN 8308 NaN NaN NaN 46584 7983643 13498080 8241137 392260 14374101 5597892 1915941 2977259 5060363 1311087 2642253 1260497 1369033 12987039 1061367 8553340 2121645 4032234 8535051
g17-g82-normed 11 0 3961 3961 3961 3961 1675524 3970 3965 19826 3961 16234 16111 85742 77718 82015 118403 0 0 0 0 3961 125118 127950 0 0 0
g17-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g17-g93-normed 11 1 65 65 65 65 65 65 65 65 65 1689 1576 1483 1223 1416 1816 7861 13907 8640 8511 65 1559 1390 8588 16441 30879
g18-g58-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g18-g59-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g18-g60-normed 11 X NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
g18-g66-normed 11 0 7444 7444 7444 7444 1692713 7460 7456 49753 7446 36873 28885 174763 174521 166074 173853 0 0 0 0 7444 220233 238936 0 0 0
g18-g73-normed 11 X NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
g18-g82-normed 11 0 3889 3889 3889 3889 1641485 3896 3896 19758 3889 15017 16991 82701 74816 94570 83148 0 0 0 0 3889 123574 114556 0 0 0
g18-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g18-g93-normed 11 1 NaN 65 65 NaN 217 65 780 780 5709 1531 1241 1857 1366 1634 1514 11584 20459 9506 11962 10006 1688 1435 12685 23490 36484
g19-g58-normed 11 0 1 1 1 1 3 1 1 1 1 3 3 3 3 2 3 0 0 0 0 1 3 2 0 0 0
g19-g59-normed 11 0 1 1 1 1 3 1 1 1 1 4 2 3 2 2 3 0 0 0 0 1 3 3 0 0 0
g19-g60-normed 11 X NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
g19-g66-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g19-g73-normed 11 X NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
g19-g82-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g19-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g19-g93-normed 11 1 65 65 65 65 65 65 65 65 65 1396 1256 1313 1360 1529 1273 7048 9838 8444 7802 65 1245 1537 6616 15236 28319
g2-g58-normed 11 1 11 9 10 10 11 10 10 10 10 31 30 23 41 19 25 0 0 0 0 10 37 44 0 0 0
g2-g59-normed 11 1 11 7 10 11 11 10 11 11 11 23 34 37 30 30 33 0 0 0 0 11 34 48 0 0 0
g2-g60-normed 11 1 11 9 9 11 11 9 11 11 11 36 24 22 24 40 27 0 0 0 0 11 49 42 0 0 0
g2-g66-normed 11 1 10 10 10 10 10 10 10 10 10 29 17 15 26 42 34 0 0 0 0 10 48 37 0 0 0
g2-g73-normed 11 1 11 10 11 11 11 11 11 11 11 35 40 37 28 35 35 0 0 0 0 11 51 53 0 0 0
g2-g82-normed 11 1 9 9 9 9 9 9 9 9 9 36 23 36 45 54 30 0 0 0 0 9 67 66 0 0 0
g2-g86-normed 11 1 1374 1369 583 9 11186 583 9 9 9 92 290 95 111 115 71 0 0 0 0 9 173 116 0 0 0
g2-g93-normed 11 1 11 11 11 11 11 11 11 11 11 136 140 120 158 133 105 831 1196 416 496 11 100 122 783 1667 3510
g20-g58-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g20-g59-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g20-g60-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g20-g66-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g20-g73-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g20-g82-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g20-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g20-g93-normed 11 0 197641 197641 197641 197641 NaN 197856 197857 3240965 197713 324232 312933 655960 690223 688912 733622 3754332 4182081 1809830 1852461 197940 347923 347477 736007 1064173 1974926
g21-g58-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g21-g59-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g21-g60-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g21-g66-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g21-g73-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g21-g82-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g21-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g21-g93-normed 11 0 1801 1801 1801 1801 NaN 1803 1803 7087 1801 22022 22671 63590 63962 63281 63507 304271 609245 305149 304280 1820 7668 7708 22303 40579 81737
g22-g58-normed 11 0 1 1 1 1 2 1 1 1 1 2 1 2 2 3 2 0 0 0 0 1 1 2 0 0 0
g22-g59-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g22-g60-normed 11 X NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
g22-g66-normed 11 0 1 1 1 1 2 1 1 1 1 2 2 2 2 2 2 0 0 0 0 1 3 3 0 0 0
g22-g73-normed 11 X NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
g22-g82-normed 11 0 1 1 1 1 2 1 1 1 1 2 1 2 2 2 3 0 0 0 0 1 2 2 0 0 0
g22-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g22-g93-normed 11 0 241801 241801 241801 241801 NaN 242048 242045 3285125 241889 345528 355746 731306 745281 752078 775993 3708158 7458510 1801811 1840949 242048 443643 441497 883064 1463387 2692816
g23-g58-normed 11 0 1 1 1 1 2 1 1 1 1 1 2 2 2 3 3 0 0 0 0 1 1 2 0 0 0
g23-g59-normed 11 0 1 1 1 1 2 1 1 1 1 3 1 3 2 2 2 0 0 0 0 1 1 2 0 0 0
g23-g60-normed 11 0 3430 3430 3430 3430 60614 3447 3462 19397 3430 37248 35099 88792 59741 70822 86145 0 0 0 0 3430 83000 99265 0 0 0
g23-g66-normed 11 0 1 1 1 1 2 1 1 1 1 2 2 2 3 3 2 0 0 0 0 1 2 2 0 0 0
g23-g73-normed 11 0 5956 5956 5956 5956 99591 5998 6001 48438 5965 73644 520934292 162425 174787 163927 123526 0 0 0 0 5956 125226 138538 0 0 0
g23-g82-normed 11 0 1 1 1 1 2 1 1 1 1 2 1 2 2 2 1 0 0 0 0 1 1 2 0 0 0
g23-g86-normed 11 0 1 1 1 1 2 1 1 1 1 2 3 2 1 2 2 0 0 0 0 1 2 3 0 0 0
g23-g93-normed 11 0 169001 169001 169001 169001 NaN 169185 169184 3212324 169063 303235 279698 601698 578642 629137 609511 2845196 3852285 1790438 1823928 169192 349949 342562 714368 1320860 2007682
g24-g58-normed 11 1 156 37 101 343 119105 101 343 343 343 1675 1799 1402 2085 1655 1105 0 0 0 0 343 1208 1846 0 0 0
g24-g59-normed 11 1 56 39 44 69 366 44 69 69 69 428 498 475 436 424 431 0 0 0 0 69 483 425 0 0 0
g24-g60-normed 11 1 48 39 46 45 48 46 45 45 45 317 405 341 524 369 318 0 0 0 0 45 291 444 0 0 0
g24-g66-normed 11 0 1 1 1 1 2 1 1 1 1 2 1 2 2 2 2 0 0 0 0 1 1 2 0 0 0
g24-g73-normed 11 1 47 37 43 44 47 43 44 44 44 506 616 632 512 581 481 0 0 0 0 44 578 510 0 0 0
g24-g82-normed 11 0 1 1 1 1 2 1 1 1 1 2 2 2 2 2 3 0 0 0 0 1 2 2 0 0 0
g24-g86-normed 11 0 1 1 1 1 2 1 1 1 1 3 3 3 2 2 2 0 0 0 0 1 2 2 0 0 0
g24-g93-normed 11 X NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
g25-g58-normed 11 0 1 1 1 1 2 1 1 1 1 2 2 2 2 2 2 0 0 0 0 1 3 2 0 0 0
g25-g59-normed 11 0 1 1 1 1 2 1 1 1 1 3 2 1 2 2 2 0 0 0 0 1 2 3 0 0 0
g25-g60-normed 11 1 13050382 5172654 13952855 13049893 649123 26717 8455325 341308787 8880182 97002586 83657989 46237852 53850298 70480204 69502314 173339308 281201859 1082290 1358231 13103579 114795446 115922625 392804916 409916598 566485859
g25-g66-normed 11 0 1 1 1 1 2 1 1 1 1 2 2 2 2 2 2 0 0 0 0 1 2 1 0 0 0
g25-g73-normed 11 1 808457 NaN NaN 1258235 123549 5380 815706 32015636 816430 1345913 1607829 2038306 2305181 2518124 2327061 10615137 18813272 173392 257346 889787 3647994 3703342 10647178 19556377 37094726
g25-g82-normed 11 0 1 1 1 1 2 1 1 1 1 1 2 2 1 1 3 0 0 0 0 1 2 2 0 0 0
g25-g86-normed 11 0 1 1 1 1 2 1 1 1 1 3 2 4 3 2 1 0 0 0 0 1 2 1 0 0 0
g25-g93-normed 11 0 193321 193321 193321 193321 NaN 193535 193535 3236644 193390 308386 301706 702146 727109 671501 673850 3247313 3970190 1788845 1821236 193432 456528 445805 1240945 1792660 2535724
g26-g58-normed 11 0 1 1 1 1 2 1 1 1 1 3 2 2 3 2 2 0 0 0 0 1 4 2 0 0 0
g26-g59-normed 11 0 1 1 1 1 2 1 1 1 1 4 1 3 2 3 2 0 0 0 0 1 2 2 0 0 0
g26-g60-normed 11 0 14303728 14303728 14303728 14303728 NaN 12796312 12922127 NaN 12817067 87240704 86244485 80827687 81419940 84836792 82385237 275091412 472163274 27410251 31473976 12936212 98984970 99080668 311605663 490544254 807658688
g26-g66-normed 11 0 1 1 1 1 2 1 1 1 1 2 2 3 3 2 2 0 0 0 0 1 2 3 0 0 0
g26-g73-normed 11 0 14893504 14893504 14893504 14893504 NaN 14909975 14862453 NaN 14789422 41862189 42755336 37238930 37395386 38775676 38839874 143241273 253361605 33307988 34529297 14807119 43584824 43415880 110315426 163593711 255493857
g26-g82-normed 11 0 1 1 1 1 2 1 1 1 1 1 2 2 3 2 2 0 0 0 0 1 2 2 0 0 0
g26-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g26-g93-normed 11 0 241801 241801 241801 241801 NaN 242048 242045 3285125 241889 370504 354852 750966 750836 800485 770557 3702332 7414691 1818293 1853950 242079 402588 404366 936153 1319032 2309082
g27-g58-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g27-g59-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g27-g60-normed 11 0 1 1 1 1 2 1 1 1 1 2 1 2 3 3 2 0 0 0 0 1 4 2 0 0 0
g27-g66-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g27-g73-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g27-g82-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g27-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g27-g93-normed 11 0 72681 72681 72681 72681 NaN 72770 72767 664548 72706 156468 153397 516332 498137 490204 468081 1767099 3550957 1826459 1816749 72827 156717 157583 438701 707846 974468
g28-g58-normed 11 0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
g28-g59-normed 11 0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
g28-g60-normed 11 1 NaN NaN 104 80 3213 104 80 80 80 530 1707 1581 1349 1525 806 0 0 0 0 80 982 1019 0 0 0
g28-g66-normed 11 0 219268 219268 219268 219268 34038229 219884 219883 3267060 219476 313073 300638 494812 524515 511937 512213 1687431 3203413 1763198 1747380 219362 706346 734696 1343682 2563679 5070994
g28-g73-normed 11 1 71 NaN 68 2099011 579 68 795 795 5735 2608 2744 3375 3547 2419 3907 0 0 0 0 22279 2718 3812 0 0 0
g28-g82-normed 11 0 6649 6649 6649 6649 2368137 6660 6659 48962 6651 29155 23996 164787 146892 194660 115903 0 0 0 0 6649 133392 158988 0 0 0
g28-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g28-g93-normed 11 1 73 73 73 73 73 73 73 73 73 1629 1866 1642 1628 1784 1951 10478 18977 10247 9852 73 1642 1735 10516 18686 41321
g29-g58-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g29-g59-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g29-g60-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g29-g66-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g29-g73-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g29-g82-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g29-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g29-g93-normed 11 0 315401 315401 315401 315401 NaN 315679 315677 3358725 315517 510823 451572 807108 803502 778980 816491 3683388 7369206 1946260 2074951 316181 420223 407449 698576 929961 1299686
g3-g58-normed 11 1 10 6 9 12 37 9 12 12 12 33 38 32 33 34 34 0 0 0 0 12 33 43 0 0 0
g3-g59-normed 11 1 197 7 42 136 127 42 136 136 136 235 204 122 226 185 236 0 0 0 0 136 154 191 0 0 0
g3-g60-normed 11 1 11 8 12 11 11 12 11 11 11 35 18 34 21 29 38 0 0 0 0 11 41 33 0 0 0
g3-g66-normed 11 0 37780 37780 37780 37780 8745078 37861 37859 291578 37797 62439 66568 156378 162336 367134 197953 0 0 0 0 37780 1194327 1141940 0 0 0
g3-g73-normed 11 1 11 8 12 9 11 12 9 9 9 50 38 21 30 21 42 0 0 0 0 9 44 35 0 0 0
g3-g82-normed 11 0 32139 32139 32139 32139 17112808 32199 32199 285909 32150 62413 73106 125417 127095 122698 175176 0 0 0 0 32139 751719 811020 0 0 0
g3-g86-normed 11 0 1045 1045 1045 1045 548625 1046 1046 2367 1045 3162 8275 16346 14462 7570 15079 0 0 0 0 1045 13903 11405 0 0 0
g3-g93-normed 11 1 931 11 11 226 38 11 226 226 226 91 106 95 113 120 39 547 1047 361 433 226 92 152 536 909 2050
g30-g58-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g30-g59-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g30-g60-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g30-g66-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
g30-g73-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
