instance family sat glasgowdegreenorestartsnonogoodsinduced glasgowbiasedinduced pathladinduced vf2induced vf3induced riinduced
all-images-CVIU11-pattern30-target119 14 0 329 333 8355 3202 1 0.00174212
all-images-CVIU11-pattern30-target12 14 0 166 250 3578 1543 0 0.000980139
all-images-CVIU11-pattern30-target120 14 0 222 218 4734 1973 0 0.002038
all-images-CVIU11-pattern30-target121 14 0 268 260 6578 2737 0 0.00206304
all-images-CVIU11-pattern30-target122 14 0 120 125 2568 1281 0 0.00103617
all-images-CVIU11-pattern30-target123 14 0 280 273 7011 2829 1 0.00149179
all-images-CVIU11-pattern30-target124 14 0 148 149 3312 1648 0 0.000922918
all-images-CVIU11-pattern30-target125 14 0 269 231 5056 2384 0 0.001647
all-images-CVIU11-pattern30-target126 14 0 23 23 363 198 0 0.000204086
all-images-CVIU11-pattern30-target127 14 0 27 28 581 225 0 0.000375032
all-images-CVIU11-pattern30-target128 14 0 228 230 4870 2292 1 0.00185394
all-images-CVIU11-pattern30-target129 14 0 46 36 787 596 0 0.000788927
all-images-CVIU11-pattern30-target13 14 0 171 172 3561 1530 0 0.000917912
all-images-CVIU11-pattern30-target130 14 0 35 35 688 347 0 0.000446796
all-images-CVIU11-pattern30-target131 14 0 81 79 2300 823 0 0.000683069
all-images-CVIU11-pattern30-target132 14 0 103 104 2838 1079 0 0.00162816
all-images-CVIU11-pattern30-target133 14 0 92 91 2367 883 0 0.00134301
all-images-CVIU11-pattern30-target134 14 0 112 114 2883 1162 0 0.00139213
all-images-CVIU11-pattern30-target135 14 0 152 147 2428 904 0 0.000741959
all-images-CVIU11-pattern30-target136 14 0 110 156 2899 1148 0 0.00107884
all-images-CVIU11-pattern30-target137 14 0 34 57 1028 372 0 0.000640154
all-images-CVIU11-pattern30-target138 14 0 377 350 8004 3639 1 0.00241613
all-images-CVIU11-pattern30-target139 14 0 53 59 1412 510 0 0.00108886
all-images-CVIU11-pattern30-target14 14 0 35 38 772 314 0 0.00041604
all-images-CVIU11-pattern30-target140 14 0 68 68 1217 600 0 0.000541925
all-images-CVIU11-pattern30-target141 14 0 46 66 795 443 0 0.000283957
all-images-CVIU11-pattern30-target142 14 0 103 104 2847 1141 0 0.000809908
all-images-CVIU11-pattern30-target143 14 0 72 71 1705 768 1 0.000689983
all-images-CVIU11-pattern30-target144 14 0 129 133 2518 1183 0 0.000878811
all-images-CVIU11-pattern30-target145 14 0 58 55 1428 525 0 0.000756979
all-images-CVIU11-pattern30-target146 14 0 246 239 6310 2468 1 0.00161386
all-images-CVIU11-pattern30-target15 14 0 23 25 407 294 0 0.000219107
all-images-CVIU11-pattern30-target16 14 0 54 58 831 413 0 0.000375986
all-images-CVIU11-pattern30-target17 14 0 222 216 5169 2143 0 0.00120997
all-images-CVIU11-pattern30-target18 14 0 215 219 5077 1971 0 0.00125217
all-images-CVIU11-pattern30-target19 14 0 399 406 8908 3915 1 0.00146508
all-images-CVIU11-pattern30-target2 14 0 142 222 2528 1284 0 0.000957012
all-images-CVIU11-pattern30-target20 14 0 260 246 5562 2372 0 0.00158215
all-images-CVIU11-pattern30-target21 14 0 163 169 3547 1598 0 0.00122094
all-images-CVIU11-pattern30-target22 14 0 94 96 2299 937 0 0.00070405
all-images-CVIU11-pattern30-target23 14 0 216 206 4484 1804 1 0.0019269
all-images-CVIU11-pattern30-target24 14 0 26 24 529 439 0 0.000428915
all-images-CVIU11-pattern30-target25 14 0 89 88 1709 613 0 0.000536919
all-images-CVIU11-pattern30-target26 14 0 53 55 714 415 0 0.000638008
all-images-CVIU11-pattern30-target27 14 0 214 203 3120 1316 0 0.000943899
all-images-CVIU11-pattern30-target28 14 0 32 35 645 299 0 0.000678062
all-images-CVIU11-pattern30-target29 14 0 653 341 8701 3599 1 0.00251818
all-images-CVIU11-pattern30-target3 14 0 236 265 4810 2543 0 0.00178504
all-images-CVIU11-pattern30-target30 14 0 315 321 6358 2539 0 0.00160694
all-images-CVIU11-pattern30-target31 14 0 195 292 5072 1809 0 0.00125003
all-images-CVIU11-pattern30-target32 14 0 424 395 9916 3943 2 0.00207305
all-images-CVIU11-pattern30-target33 14 0 508 363 9373 4018 1 0.00193095
all-images-CVIU11-pattern30-target34 14 0 154 191 4190 1552 0 0.00124192
all-images-CVIU11-pattern30-target35 14 0 462 352 8640 3631 1 0.0025928
all-images-CVIU11-pattern30-target36 14 0 109 110 2871 1004 0 0.000932217
all-images-CVIU11-pattern30-target37 14 0 316 476 9526 3717 2 0.00308108
all-images-CVIU11-pattern30-target38 14 0 401 307 6744 3119 1 0.00202203
all-images-CVIU11-pattern30-target39 14 0 115 121 2386 1110 0 0.0011611
all-images-CVIU11-pattern30-target4 14 0 263 196 4265 1643 0 0.00167203
all-images-CVIU11-pattern30-target40 14 0 238 159 4193 1393 0 0.00232697
all-images-CVIU11-pattern30-target41 14 0 146 145 2625 1322 0 0.000899076
all-images-CVIU11-pattern30-target42 14 0 161 163 3624 1644 0 0.00178599
all-images-CVIU11-pattern30-target43 14 0 266 306 6066 2798 1 0.00152802
all-images-CVIU11-pattern30-target44 14 0 643 579 8807 3557 1 0.00162601
all-images-CVIU11-pattern30-target45 14 0 550 363 6833 3024 0 0.00131989
all-images-CVIU11-pattern30-target46 14 0 155 156 4155 1740 0 0.00200796
all-images-CVIU11-pattern30-target47 14 0 309 380 7985 3082 1 0.00231886
all-images-CVIU11-pattern30-target48 14 0 95 93 2105 894 0 0.00109696
all-images-CVIU11-pattern30-target49 14 0 158 278 3737 1568 0 0.00106406
all-images-CVIU11-pattern30-target5 14 0 301 300 7742 2853 1 0.001472
all-images-CVIU11-pattern30-target50 14 0 316 316 8150 3332 1 0.00262213
all-images-CVIU11-pattern30-target51 14 0 126 128 3579 1277 0 0.00110102
all-images-CVIU11-pattern30-target52 14 0 132 125 3131 1298 1 0.00113297
all-images-CVIU11-pattern30-target53 14 0 110 83 1802 761 0 0.00112605
all-images-CVIU11-pattern30-target54 14 0 86 88 2154 1015 0 0.0016849
all-images-CVIU11-pattern30-target55 14 0 76 80 1970 730 0 0.000839949
all-images-CVIU11-pattern30-target56 14 0 62 65 1305 594 0 0.000611067
all-images-CVIU11-pattern30-target57 14 0 488 492 12920 4505 1 0.00302792
all-images-CVIU11-pattern30-target58 14 0 68 69 1668 655 0 0.000889063
all-images-CVIU11-pattern30-target59 14 0 397 394 5499 2359 0 0.00200701
all-images-CVIU11-pattern30-target6 14 0 274 268 7285 2419 1 0.00330114
all-images-CVIU11-pattern30-target60 14 0 130 135 3137 1138 1 0.00108886
all-images-CVIU11-pattern30-target61 14 0 257 351 5888 2401 0 0.00138497
all-images-CVIU11-pattern30-target62 14 0 308 285 8525 2486 1 0.00163102
all-images-CVIU11-pattern30-target63 14 0 224 220 5339 2078 0 0.002038
all-images-CVIU11-pattern30-target64 14 0 145 144 3880 1547 1 0.00223708
all-images-CVIU11-pattern30-target65 14 0 133 134 3476 1359 0 0.00107312
all-images-CVIU11-pattern30-target66 14 0 83 94 2012 766 0 0.000789881
all-images-CVIU11-pattern30-target67 14 0 322 312 10017 2838 0 0.00138593
all-images-CVIU11-pattern30-target68 14 0 342 345 7639 3144 1 0.00142097
all-images-CVIU11-pattern30-target69 14 0 395 404 8763 3728 0 0.00242996
all-images-CVIU11-pattern30-target7 14 0 387 259 6166 2284 1 0.0016191
all-images-CVIU11-pattern30-target70 14 0 327 308 7157 2728 0 0.00189996
all-images-CVIU11-pattern30-target71 14 0 250 249 5811 2188 0 0.0012188
all-images-CVIU11-pattern30-target72 14 0 225 220 4837 1852 0 0.00147581
all-images-CVIU11-pattern30-target73 14 0 341 308 7386 2886 1 0.00247693
all-images-CVIU11-pattern30-target74 14 0 344 329 7768 2953 0 0.00237393
all-images-CVIU11-pattern30-target75 14 0 358 347 8245 3273 1 0.00226879
all-images-CVIU11-pattern30-target76 14 0 532 372 8411 3482 1 0.00142097
all-images-CVIU11-pattern30-target77 14 0 493 373 10509 3443 1 0.00300908
all-images-CVIU11-pattern30-target78 14 0 504 348 9584 3191 1 0.00176406
all-images-CVIU11-pattern30-target79 14 0 69 91 1378 642 0 0.000993967
all-images-CVIU11-pattern30-target8 14 0 133 134 2738 1178 0 0.000691891
all-images-CVIU11-pattern30-target80 14 0 79 86 1776 806 0 0.000720978
all-images-CVIU11-pattern30-target81 14 0 135 137 2974 1192 0 0.000920057
all-images-CVIU11-pattern30-target82 14 0 219 185 4593 1966 0 0.00163293
all-images-CVIU11-pattern30-target83 14 0 212 214 4703 1927 0 0.00234389
all-images-CVIU11-pattern30-target84 14 0 15 16 250 147 0 0.000370979
all-images-CVIU11-pattern30-target85 14 0 390 253 6617 2716 0 0.00131607
all-images-CVIU11-pattern30-target86 14 0 147 227 3139 1557 0 0.00150299
all-images-CVIU11-pattern30-target87 14 0 138 137 2743 1658 0 0.00084281
all-images-CVIU11-pattern30-target88 14 0 351 260 5083 1879 0 0.00135803
all-images-CVIU11-pattern30-target89 14 0 86 119 2042 991 0 0.000874996
all-images-CVIU11-pattern30-target9 14 0 186 128 2470 1112 0 0.000859022
all-images-CVIU11-pattern30-target90 14 0 54 88 2162 502 0 0.00108099
all-images-CVIU11-pattern30-target91 14 0 25 25 467 279 0 0.00032711
all-images-CVIU11-pattern30-target92 14 0 479 337 8740 3650 1 0.00271416
all-images-CVIU11-pattern30-target93 14 0 169 258 4267 1801 0 0.00178194
all-images-CVIU11-pattern30-target94 14 0 394 252 6085 2511 1 0.00232506
all-images-CVIU11-pattern30-target95 14 0 32 30 779 270 0 0.000349998
all-images-CVIU11-pattern30-target96 14 0 97 95 1936 1164 0 0.000826836
all-images-CVIU11-pattern30-target97 14 0 98 95 2001 852 0 0.000766039
all-images-CVIU11-pattern30-target98 14 0 45 43 967 376 0 0.000598907
all-images-CVIU11-pattern30-target99 14 0 221 344 5394 1916 0 0.00174999
all-images-CVIU11-pattern31-target1 14 0 208 208 3086 278 0 0.00147891
all-images-CVIU11-pattern31-target10 14 0 136 141 019 189 0 0.00145006
all-images-CVIU11-pattern31-target100 14 0 35 64 783 72 0 0.000712872
all-images-CVIU11-pattern31-target101 14 0 58 56 485 43 0 0.000428915
all-images-CVIU11-pattern31-target102 14 0 118 78 1614 95 0 0.000653028
all-images-CVIU11-pattern31-target103 14 0 93 92 005 132 0 0.000708103
all-images-CVIU11-pattern31-target104 14 0 216 213 3587 323 0 0.00209403
all-images-CVIU11-pattern31-target105 14 0 213 314 3258 219 0 0.00156307
all-images-CVIU11-pattern31-target106 14 0 149 237 3165 184 0 0.00114417
all-images-CVIU11-pattern31-target107 14 0 110 118 1950 143 0 0.000874996
all-images-CVIU11-pattern31-target108 14 0 456 348 6665 434 0 0.00210905
all-images-CVIU11-pattern31-target109 14 0 219 220 4093 256 0 0.00092411
all-images-CVIU11-pattern31-target11 14 0 107 68 905 111 0 0.000540018
all-images-CVIU11-pattern31-target110 14 0 83 82 1147 159 0 0.000594854
all-images-CVIU11-pattern31-target111 14 0 77 79 1236 82 0 0.000852823
all-images-CVIU11-pattern31-target112 14 0 74 78 1247 120 0 0.000577927
all-images-CVIU11-pattern31-target113 14 0 97 96 1837 104 0 0.000547886
all-images-CVIU11-pattern31-target114 14 0 85 57 840 95 0 0.000468969
all-images-CVIU11-pattern31-target115 14 0 141 170 2355 175 0 0.000907898
all-images-CVIU11-pattern31-target116 14 0 387 373 7214 451 0 0.00186086
all-images-CVIU11-pattern31-target117 14 0 219 212 3300 228 0 0.00141692
all-images-CVIU11-pattern31-target118 14 0 136 140 2171 203 0 0.00161791
all-images-CVIU11-pattern31-target119 14 0 379 464 6006 516 0 0.00251389
all-images-CVIU11-pattern31-target12 14 0 172 173 2914 237 0 0.00103211
all-images-CVIU11-pattern31-target120 14 0 226 225 3788 252 0 0.00158095
all-images-CVIU11-pattern31-target121 14 0 276 439 6684 564 0 0.00213504
all-images-CVIU11-pattern31-target122 14 0 118 174 3661 150 0 0.00105
all-images-CVIU11-pattern31-target123 14 0 283 281 027 350 0 0.0014441
all-images-CVIU11-pattern31-target124 14 0 156 152 2911 335 0 0.00119281
all-images-CVIU11-pattern31-target125 14 0 235 242 4465 319 0 0.000960112
all-images-CVIU11-pattern31-target126 14 0 23 23 332 45 0 0.000377893
all-images-CVIU11-pattern31-target127 14 0 28 29 426 33 0 0.000443935
all-images-CVIU11-pattern31-target128 14 0 233 230 4164 316 0 0.00177908
all-images-CVIU11-pattern31-target129 14 0 35 64 008 79 0 0.000623941
all-images-CVIU11-pattern31-target13 14 0 173 173 2727 201 0 0.00109291
all-images-CVIU11-pattern31-target130 14 0 55 33 006 82 0 0.000367165
all-images-CVIU11-pattern31-target131 14 0 81 87 1720 170 0 0.000720978
all-images-CVIU11-pattern31-target132 14 0 104 109 1786 127 0 0.0015831
all-images-CVIU11-pattern31-target133 14 0 86 92 022 110 0 0.000706911
all-images-CVIU11-pattern31-target134 14 0 115 120 017 159 0 0.00133491
all-images-CVIU11-pattern31-target135 14 0 97 95 1721 148 0 0.000793934
all-images-CVIU11-pattern31-target136 14 0 114 111 2213 140 0 0.00150895
all-images-CVIU11-pattern31-target137 14 0 33 36 010 85 0 0.00048995
all-images-CVIU11-pattern31-target138 14 0 360 344 028 469 0 0.00237918
all-images-CVIU11-pattern31-target139 14 0 55 56 1039 113 0 0.00078702
all-images-CVIU11-pattern31-target14 14 0 41 58 577 43 0 0.000469923
all-images-CVIU11-pattern31-target140 14 0 67 71 010 118 0 0.000729084
all-images-CVIU11-pattern31-target141 14 0 75 50 793 57 0 0.000279903
all-images-CVIU11-pattern31-target142 14 0 176 104 007 127 0 0.00079608
all-images-CVIU11-pattern31-target143 14 0 73 75 1368 145 0 0.000906944
all-images-CVIU11-pattern31-target144 14 0 169 132 2219 148 0 0.00079298
all-images-CVIU11-pattern31-target145 14 0 56 58 921 118 0 0.000524044
all-images-CVIU11-pattern31-target146 14 0 366 352 4321 299 0 0.00142884
all-images-CVIU11-pattern31-target15 14 0 25 24 005 27 0 0.000319004
all-images-CVIU11-pattern31-target16 14 0 57 60 737 59 0 0.000540018
all-images-CVIU11-pattern31-target17 14 0 235 371 4013 262 0 0.00174999
all-images-CVIU11-pattern31-target18 14 0 219 395 3615 451 0 0.00178695
all-images-CVIU11-pattern31-target19 14 0 409 393 7058 488 0 0.00194311
all-images-CVIU11-pattern31-target2 14 0 143 181 2054 175 0 0.000711918
all-images-CVIU11-pattern31-target20 14 0 247 266 4101 301 0 0.00118709
all-images-CVIU11-pattern31-target21 14 0 163 219 010 213 0 0.000897169
all-images-CVIU11-pattern31-target22 14 0 140 95 013 137 0 0.000808954
all-images-CVIU11-pattern31-target23 14 0 225 208 3916 240 0 0.00125885
all-images-CVIU11-pattern31-target24 14 0 26 25 364 30 0 0.000389099
all-images-CVIU11-pattern31-target25 14 0 91 89 1143 89 0 0.000464916
all-images-CVIU11-pattern31-target26 14 0 55 59 699 52 0 0.000626087
all-images-CVIU11-pattern31-target27 14 0 142 152 2283 207 0 0.00088191
all-images-CVIU11-pattern31-target28 14 0 31 34 464 67 0 0.000452995
all-images-CVIU11-pattern31-target29 14 0 419 352 6216 449 0 0.00184298
all-images-CVIU11-pattern31-target3 14 0 237 286 3727 315 0 0.00152707
all-images-CVIU11-pattern31-target30 14 0 275 400 4658 311 0 0.00143695
all-images-CVIU11-pattern31-target31 14 0 204 195 4861 226 0 0.0012629
all-images-CVIU11-pattern31-target32 14 0 402 393 6931 857 0 0.00358582
all-images-CVIU11-pattern31-target33 14 0 375 364 7411 463 0 0.00206804
all-images-CVIU11-pattern31-target34 14 0 158 160 2756 185 0 0.00111508
all-images-CVIU11-pattern31-target35 14 0 483 360 6629 446 0 0.00260401
all-images-CVIU11-pattern31-target36 14 0 170 111 1975 134 0 0.00149798
all-images-CVIU11-pattern31-target37 14 0 356 325 6169 397 0 0.00287199
all-images-CVIU11-pattern31-target38 14 0 306 302 5988 427 0 0.00159812
all-images-CVIU11-pattern31-target39 14 0 147 120 1745 137 0 0.00140905
all-images-CVIU11-pattern31-target4 14 0 198 199 3207 262 0 0.00148606
all-images-CVIU11-pattern31-target40 14 0 154 161 3569 219 0 0.00205493
all-images-CVIU11-pattern31-target41 14 0 144 148 2128 303 0 0.00115705
all-images-CVIU11-pattern31-target42 14 0 251 168 2813 202 0 0.00170588
all-images-CVIU11-pattern31-target43 14 0 283 300 4343 359 0 0.00153303
all-images-CVIU11-pattern31-target44 14 0 648 389 6726 476 0 0.00150895
all-images-CVIU11-pattern31-target45 14 0 373 443 5901 483 0 0.00133395
all-images-CVIU11-pattern31-target46 14 0 166 160 2801 194 0 0.00225902
all-images-CVIU11-pattern31-target47 14 0 295 419 5803 345 0 0.00220704
all-images-CVIU11-pattern31-target48 14 0 117 97 1458 110 0 0.00100803
all-images-CVIU11-pattern31-target49 14 0 159 262 2746 197 0 0.00177908
all-images-CVIU11-pattern31-target5 14 0 294 303 5375 392 0 0.002213
all-images-CVIU11-pattern31-target50 14 0 319 358 5866 514 0 0.00268912
all-images-CVIU11-pattern31-target51 14 0 134 135 2287 163 0 0.00177979
all-images-CVIU11-pattern31-target52 14 0 128 132 2218 159 0 0.00186992
all-images-CVIU11-pattern31-target53 14 0 81 83 1367 101 0 0.00175905
all-images-CVIU11-pattern31-target54 14 0 91 89 1491 104 0 0.000848055
all-images-CVIU11-pattern31-target55 14 0 121 82 1300 93 0 0.00128889
all-images-CVIU11-pattern31-target56 14 0 61 70 1047 113 0 0.000663996
all-images-CVIU11-pattern31-target57 14 0 674 396 7674 502 0 0.00216389
all-images-CVIU11-pattern31-target58 14 0 76 76 1163 82 0 0.000737906
all-images-CVIU11-pattern31-target59 14 0 266 282 4939 317 0 0.00134993
all-images-CVIU11-pattern31-target6 14 0 273 277 4576 480 0 0.00157189
all-images-CVIU11-pattern31-target60 14 0 139 136 2313 162 0 0.000967979
all-images-CVIU11-pattern31-target61 14 0 276 270 4519 323 0 0.00140691
all-images-CVIU11-pattern31-target62 14 0 304 291 4896 344 0 0.00239515
all-images-CVIU11-pattern31-target63 14 0 219 231 3757 272 0 0.00142813
all-images-CVIU11-pattern31-target64 14 0 150 154 2661 247 0 0.00114608
all-images-CVIU11-pattern31-target65 14 0 137 134 2714 210 0 0.000997066
all-images-CVIU11-pattern31-target66 14 0 92 84 1424 99 0 0.000828028
all-images-CVIU11-pattern31-target67 14 0 465 313 8196 471 0 0.00213003
all-images-CVIU11-pattern31-target68 14 0 347 352 6972 454 0 0.00139809
all-images-CVIU11-pattern31-target69 14 0 400 520 7025 594 0 0.00222206
all-images-CVIU11-pattern31-target7 14 0 344 255 4451 306 0 0.00204587
all-images-CVIU11-pattern31-target70 14 0 308 311 5492 381 0 0.00133395
all-images-CVIU11-pattern31-target71 14 0 250 274 4346 416 0 0.00135183
all-images-CVIU11-pattern31-target72 14 0 223 247 3961 251 0 0.00101519
all-images-CVIU11-pattern31-target73 14 0 308 317 5379 387 0 0.00221705
all-images-CVIU11-pattern31-target74 14 0 343 339 6232 465 0 0.00157189
all-images-CVIU11-pattern31-target75 14 0 347 342 6131 446 0 0.00134516
all-images-CVIU11-pattern31-target76 14 0 376 520 6581 810 0 0.00188112
all-images-CVIU11-pattern31-target77 14 0 386 366 6645 457 0 0.00248981
all-images-CVIU11-pattern31-target78 14 0 488 385 6150 581 0 0.002424
all-images-CVIU11-pattern31-target79 14 1 69 70 1005 41 0 0.000368118
all-images-CVIU11-pattern31-target8 14 0 150 136 2247 195 0 0.000889063
all-images-CVIU11-pattern31-target80 14 0 89 91 017 104 0 0.000784874
all-images-CVIU11-pattern31-target81 14 0 132 142 2254 162 0 0.00143409
all-images-CVIU11-pattern31-target82 14 0 275 182 3168 222 0 0.00155807
all-images-CVIU11-pattern31-target83 14 0 235 256 4102 239 0 0.00130892
all-images-CVIU11-pattern31-target84 14 0 16 16 208 27 0 0.000232935
all-images-CVIU11-pattern31-target85 14 0 263 251 4695 304 0 0.00176215
all-images-CVIU11-pattern31-target86 14 0 164 156 2710 184 0 0.000985146
all-images-CVIU11-pattern31-target87 14 0 142 216 2206 158 0 0.00137997
all-images-CVIU11-pattern31-target88 14 0 236 335 3489 260 0 0.00206399
all-images-CVIU11-pattern31-target89 14 0 91 91 1535 103 0 0.00111699
all-images-CVIU11-pattern31-target9 14 0 131 134 2088 181 0 0.0016892
all-images-CVIU11-pattern31-target90 14 0 58 90 930 60 0 0.00097394
all-images-CVIU11-pattern31-target91 14 0 25 24 005 29 0 0.000680208
all-images-CVIU11-pattern31-target92 14 0 366 345 6281 467 0 0.0018599
all-images-CVIU11-pattern31-target93 14 0 162 175 2992 220 0 0.00140119
all-images-CVIU11-pattern31-target94 14 0 258 256 4677 302 0 0.00218487
all-images-CVIU11-pattern31-target95 14 0 30 49 521 44 0 0.000334024
all-images-CVIU11-pattern31-target96 14 0 99 99 1833 116 0 0.000549078
all-images-CVIU11-pattern31-target97 14 0 100 99 1654 214 0 0.00119305
all-images-CVIU11-pattern31-target98 14 0 44 45 678 52 0 0.00056982
all-images-CVIU11-pattern31-target99 14 0 229 223 4201 249 0 0.00148487
all-images-CVIU11-pattern33-target1 14 0 186 227 363 198 1 0.000576019
all-images-CVIU11-pattern33-target10 14 0 130 120 263 153 0 0.000501871
