instance family sat glasgowdegreenorestartsnonogoods glasgowantinorestartsnonogoods glasgowrandomnorestartsnonogoods glasgowbiasednorestartsnonogoods glasgowdegreenorestartsnonogoodsdds glasgowrandom glasgowbiased glasgowbiasednonogoods glasgowbiasedconstant10000threads36v2 glasgowbiasedconstant10000triggeredthreads36v2 glasgowbiasedthreads36v2
all-images-CVIU11-pattern10-target107 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target108 14 0 0 0 0 0 0 0 0 0 295 297 297
all-images-CVIU11-pattern10-target109 14 0 0 0 0 0 0 0 0 0 227 228 227
all-images-CVIU11-pattern10-target11 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target110 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target111 14 0 0 0 0 0 0 0 0 0 139 139 139
all-images-CVIU11-pattern10-target112 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target113 14 0 0 0 0 0 0 0 0 0 155 155 156
all-images-CVIU11-pattern10-target114 14 0 0 0 0 0 0 0 0 0 117 117 117
all-images-CVIU11-pattern10-target115 14 0 0 0 0 0 0 0 0 0 192 193 193
all-images-CVIU11-pattern10-target116 14 0 0 0 0 0 0 0 0 0 305 305 305
all-images-CVIU11-pattern10-target117 14 0 0 0 0 0 0 0 0 0 220 221 222
all-images-CVIU11-pattern10-target118 14 0 0 0 0 0 0 0 0 0 183 183 183
all-images-CVIU11-pattern10-target119 14 0 0 0 0 0 0 0 0 0 289 289 289
all-images-CVIU11-pattern10-target12 14 0 0 0 0 0 0 0 0 0 211 212 211
all-images-CVIU11-pattern10-target120 14 0 0 0 0 0 0 0 0 0 235 237 234
all-images-CVIU11-pattern10-target121 14 0 0 0 0 0 0 0 0 0 256 257 257
all-images-CVIU11-pattern10-target122 14 0 0 0 0 0 0 0 0 0 178 178 176
all-images-CVIU11-pattern10-target123 14 0 0 0 0 0 0 0 0 0 265 264 265
all-images-CVIU11-pattern10-target124 14 0 0 0 0 0 0 0 0 0 194 195 194
all-images-CVIU11-pattern10-target125 14 0 0 0 0 0 0 0 0 0 241 241 242
all-images-CVIU11-pattern10-target126 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target127 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target128 14 0 0 0 0 0 0 0 0 0 241 249 242
all-images-CVIU11-pattern10-target129 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target13 14 0 0 0 0 0 0 0 0 0 214 214 215
all-images-CVIU11-pattern10-target130 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target131 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target132 14 0 0 0 0 0 0 0 0 0 164 164 165
all-images-CVIU11-pattern10-target133 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target134 14 0 0 0 0 0 0 0 0 0 168 169 172
all-images-CVIU11-pattern10-target135 14 0 0 0 0 0 0 0 0 0 154 154 156
all-images-CVIU11-pattern10-target136 14 0 0 0 0 0 0 0 0 0 163 163 161
all-images-CVIU11-pattern10-target137 14 0 0 0 0 0 0 0 0 0 95 95 95
all-images-CVIU11-pattern10-target138 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target139 14 0 0 0 0 0 0 0 0 0 113 113 113
all-images-CVIU11-pattern10-target14 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target140 14 0 0 0 0 0 0 0 0 0 125 125 126
all-images-CVIU11-pattern10-target141 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target142 14 0 0 0 0 0 0 0 0 0 158 158 158
all-images-CVIU11-pattern10-target143 14 0 0 0 0 0 0 0 0 0 130 130 134
all-images-CVIU11-pattern10-target144 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target145 14 0 0 0 0 0 0 0 0 0 112 112 111
all-images-CVIU11-pattern10-target146 14 0 0 0 0 0 0 0 0 0 244 245 245
all-images-CVIU11-pattern10-target15 14 0 0 0 0 0 0 0 0 0 77 77 76
all-images-CVIU11-pattern10-target16 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target17 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target18 14 0 0 0 0 0 0 0 0 0 231 231 231
all-images-CVIU11-pattern10-target19 14 0 0 0 0 0 0 0 0 0 315 316 313
all-images-CVIU11-pattern10-target2 14 0 0 0 0 0 0 0 0 0 192 192 190
all-images-CVIU11-pattern10-target20 14 0 0 0 0 0 0 0 0 0 252 252 251
all-images-CVIU11-pattern10-target21 14 0 0 0 0 0 0 0 0 0 206 207 206
all-images-CVIU11-pattern10-target22 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target23 14 0 0 0 0 0 0 0 0 0 231 231 230
all-images-CVIU11-pattern10-target24 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target25 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target26 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target27 14 1 3 2 3 2 3 2 2 4 199 199 200
all-images-CVIU11-pattern10-target28 14 0 0 0 0 0 0 0 0 0 94 101 94
all-images-CVIU11-pattern10-target29 14 0 0 0 0 0 0 0 0 0 299 299 300
all-images-CVIU11-pattern10-target3 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target30 14 0 0 0 0 0 0 0 0 0 259 259 259
all-images-CVIU11-pattern10-target31 14 0 0 0 0 0 0 0 0 0 216 216 221
all-images-CVIU11-pattern10-target32 14 0 0 0 0 0 0 0 0 0 319 320 319
all-images-CVIU11-pattern10-target33 14 0 0 0 0 0 0 0 0 0 302 302 303
all-images-CVIU11-pattern10-target34 14 0 0 0 0 0 0 0 0 0 204 203 203
all-images-CVIU11-pattern10-target35 14 0 0 0 0 0 0 0 0 0 301 300 300
all-images-CVIU11-pattern10-target36 14 0 0 0 0 0 0 0 0 0 168 168 168
all-images-CVIU11-pattern10-target37 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target38 14 0 0 0 0 0 0 0 0 0 277 278 277
all-images-CVIU11-pattern10-target39 14 0 0 0 0 0 0 0 0 0 172 172 173
all-images-CVIU11-pattern10-target4 14 0 0 0 0 0 0 0 0 0 220 219 222
all-images-CVIU11-pattern10-target40 14 0 0 0 0 0 0 0 0 0 199 197 199
all-images-CVIU11-pattern10-target41 14 0 0 0 0 0 0 0 0 0 195 195 197
all-images-CVIU11-pattern10-target42 14 0 0 0 0 0 0 0 0 0 205 205 205
all-images-CVIU11-pattern10-target43 14 0 0 0 0 0 0 0 0 0 264 264 264
all-images-CVIU11-pattern10-target44 14 0 0 0 0 0 0 0 0 0 320 320 319
all-images-CVIU11-pattern10-target45 14 0 0 0 0 0 0 0 0 0 301 300 301
all-images-CVIU11-pattern10-target46 14 0 0 0 0 0 0 0 0 0 205 204 204
all-images-CVIU11-pattern10-target47 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target48 14 0 0 0 0 0 0 0 0 0 152 152 155
all-images-CVIU11-pattern10-target49 14 0 0 0 0 0 0 0 0 0 199 199 199
all-images-CVIU11-pattern10-target5 14 0 0 0 0 0 0 0 0 0 269 269 269
all-images-CVIU11-pattern10-target50 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target51 14 0 0 0 0 0 0 0 0 0 181 181 181
all-images-CVIU11-pattern10-target52 14 0 0 0 0 0 0 0 0 0 184 185 185
all-images-CVIU11-pattern10-target53 14 0 0 0 0 0 0 0 0 0 142 142 142
all-images-CVIU11-pattern10-target54 14 0 0 0 0 0 0 0 0 0 148 149 150
all-images-CVIU11-pattern10-target55 14 0 0 0 0 0 0 0 0 0 142 142 143
all-images-CVIU11-pattern10-target56 14 0 0 0 0 0 0 0 0 0 123 123 128
all-images-CVIU11-pattern10-target57 14 0 0 0 0 0 0 0 0 0 318 318 318
all-images-CVIU11-pattern10-target58 14 0 0 0 0 0 0 0 0 0 126 126 129
all-images-CVIU11-pattern10-target59 14 0 0 0 0 0 0 0 0 0 253 252 253
all-images-CVIU11-pattern10-target6 14 0 0 0 0 0 0 0 0 0 264 264 264
all-images-CVIU11-pattern10-target60 14 0 0 0 0 0 0 0 0 0 187 187 188
all-images-CVIU11-pattern10-target61 14 0 0 0 0 0 0 0 0 0 260 261 260
all-images-CVIU11-pattern10-target62 14 0 0 0 0 0 0 0 0 0 268 268 269
all-images-CVIU11-pattern10-target63 14 0 0 0 0 0 0 0 0 0 234 234 235
all-images-CVIU11-pattern10-target64 14 0 0 0 0 0 0 0 0 0 196 196 197
all-images-CVIU11-pattern10-target65 14 0 0 0 0 0 0 0 0 0 185 185 183
all-images-CVIU11-pattern10-target66 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target67 14 0 0 0 0 0 0 0 0 0 278 279 280
all-images-CVIU11-pattern10-target68 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target69 14 0 0 0 0 0 0 0 0 0 317 319 317
all-images-CVIU11-pattern10-target7 14 0 0 0 0 0 0 0 0 0 254 254 254
all-images-CVIU11-pattern10-target70 14 0 0 0 0 0 0 0 0 0 284 283 283
all-images-CVIU11-pattern10-target71 14 0 0 0 0 0 0 0 0 0 252 252 252
all-images-CVIU11-pattern10-target72 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target73 14 0 0 0 0 0 0 0 0 0 280 282 282
all-images-CVIU11-pattern10-target74 14 0 0 0 0 0 0 0 0 0 291 292 292
all-images-CVIU11-pattern10-target75 14 0 0 0 0 0 0 0 0 0 297 297 296
all-images-CVIU11-pattern10-target76 14 0 0 0 0 0 0 0 0 0 307 307 307
all-images-CVIU11-pattern10-target77 14 0 0 0 0 0 0 0 0 0 297 298 297
all-images-CVIU11-pattern10-target78 14 0 0 0 0 0 0 0 0 0 295 294 294
all-images-CVIU11-pattern10-target79 14 0 0 0 0 0 0 0 0 0 126 126 126
all-images-CVIU11-pattern10-target8 14 0 0 0 0 0 0 0 0 0 191 191 191
all-images-CVIU11-pattern10-target80 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target81 14 0 0 0 0 0 0 0 0 0 185 186 185
all-images-CVIU11-pattern10-target82 14 0 0 0 0 0 0 0 0 0 218 219 218
all-images-CVIU11-pattern10-target83 14 0 0 0 0 0 0 0 0 0 231 231 233
all-images-CVIU11-pattern10-target84 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target85 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target86 14 0 0 0 0 0 0 0 0 0 192 193 193
all-images-CVIU11-pattern10-target87 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target88 14 0 0 0 0 0 0 0 0 0 240 240 243
all-images-CVIU11-pattern10-target89 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target9 14 0 0 0 0 0 0 0 0 0 185 184 183
all-images-CVIU11-pattern10-target90 14 0 0 0 0 0 0 0 0 0 117 117 118
all-images-CVIU11-pattern10-target91 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target92 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern10-target93 14 0 0 0 0 0 0 0 0 0 210 210 212
all-images-CVIU11-pattern10-target94 14 0 0 0 0 0 0 0 0 0 252 251 247
all-images-CVIU11-pattern10-target95 14 0 0 0 0 0 0 0 0 0 86 87 86
all-images-CVIU11-pattern10-target96 14 0 0 0 0 0 0 0 0 0 156 156 156
all-images-CVIU11-pattern10-target97 14 0 0 0 0 0 0 0 0 0 157 159 158
all-images-CVIU11-pattern10-target98 14 0 0 0 0 0 0 0 0 0 109 109 109
all-images-CVIU11-pattern10-target99 14 0 0 0 0 0 0 0 0 0 235 234 235
all-images-CVIU11-pattern11-target1 14 0 7 7 7 9 131 8 15 9 38 39 38
all-images-CVIU11-pattern11-target10 14 0 3 3 3 4 88 5 4 4 31 31 32
all-images-CVIU11-pattern11-target100 14 0 0 0 0 1 10 0 1 1 14 14 14
all-images-CVIU11-pattern11-target101 14 0 0 0 0 1 3 1 0 0 14 13 14
all-images-CVIU11-pattern11-target102 14 0 2 2 2 4 23 2 2 2 25 21 22
all-images-CVIU11-pattern11-target103 14 0 2 2 2 3 30 2 3 3 22 23 23
all-images-CVIU11-pattern11-target104 14 0 8 9 12 11 173 8 10 19 40 45 49
all-images-CVIU11-pattern11-target105 14 0 8 8 8 10 151 8 16 9 41 38 41
all-images-CVIU11-pattern11-target106 14 0 4 4 6 5 97 4 5 5 33 33 33
all-images-CVIU11-pattern11-target107 14 0 6 4 3 4 124 3 4 4 25 25 27
all-images-CVIU11-pattern11-target108 14 0 19 11 20 14 326 11 14 24 52 52 51
all-images-CVIU11-pattern11-target109 14 0 8 8 8 10 137 8 10 10 50 43 50
all-images-CVIU11-pattern11-target11 14 0 2 2 2 2 23 2 2 2 18 18 21
all-images-CVIU11-pattern11-target110 14 0 1 1 1 2 18 1 2 2 20 19 19
all-images-CVIU11-pattern11-target111 14 0 2 4 2 3 51 2 2 5 19 18 21
all-images-CVIU11-pattern11-target112 14 0 1 1 1 2 11 2 2 2 19 19 19
all-images-CVIU11-pattern11-target113 14 0 2 2 2 3 47 4 3 3 24 21 21
all-images-CVIU11-pattern11-target114 14 0 1 1 1 2 15 2 2 2 19 19 18
all-images-CVIU11-pattern11-target115 14 0 5 3 5 4 62 3 4 4 34 32 32
all-images-CVIU11-pattern11-target116 14 0 12 12 18 15 325 12 27 14 53 53 53
all-images-CVIU11-pattern11-target117 14 0 8 8 8 17 179 8 9 10 38 39 38
all-images-CVIU11-pattern11-target118 14 0 3 3 3 4 137 4 4 4 32 31 33
all-images-CVIU11-pattern11-target119 14 0 11 16 18 14 343 11 25 14 53 60 53
all-images-CVIU11-pattern11-target12 14 0 6 6 6 8 96 4 4 7 33 33 33
all-images-CVIU11-pattern11-target120 14 0 15 15 9 10 185 15 10 10 43 43 42
all-images-CVIU11-pattern11-target121 14 0 17 10 10 12 258 10 13 12 45 44 45
all-images-CVIU11-pattern11-target122 14 0 5 2 3 3 41 3 7 3 27 28 28
all-images-CVIU11-pattern11-target123 14 0 9 9 10 12 214 9 12 12 48 47 56
all-images-CVIU11-pattern11-target124 14 0 3 3 3 8 44 3 8 7 32 34 34
all-images-CVIU11-pattern11-target125 14 0 8 8 8 10 173 8 10 18 40 41 40
all-images-CVIU11-pattern11-target126 14 0 0 0 0 0 4 0 0 0 10 10 10
all-images-CVIU11-pattern11-target127 14 0 0 0 0 0 5 0 0 0 13 13 14
all-images-CVIU11-pattern11-target128 14 0 9 9 9 11 211 9 11 19 47 42 50
all-images-CVIU11-pattern11-target129 14 0 0 0 0 0 6 0 0 0 12 13 13
all-images-CVIU11-pattern11-target13 14 0 6 6 4 4 75 4 4 5 36 35 35
all-images-CVIU11-pattern11-target130 14 0 0 0 0 0 6 0 1 0 12 12 13
all-images-CVIU11-pattern11-target131 14 0 2 2 2 3 46 2 3 3 20 20 20
all-images-CVIU11-pattern11-target132 14 0 5 6 3 4 77 3 4 4 29 28 28
all-images-CVIU11-pattern11-target133 14 0 2 2 2 3 34 3 3 3 24 23 27
all-images-CVIU11-pattern11-target134 14 0 3 3 6 4 75 3 8 4 26 27 26
all-images-CVIU11-pattern11-target135 14 0 2 3 3 3 39 4 3 3 24 24 24
all-images-CVIU11-pattern11-target136 14 0 5 3 3 4 101 3 4 6 28 30 28
all-images-CVIU11-pattern11-target137 14 0 1 1 1 1 17 1 1 1 15 13 13
all-images-CVIU11-pattern11-target138 14 0 12 12 12 15 383 12 15 15 53 56 53
all-images-CVIU11-pattern11-target139 14 0 3 2 2 2 29 2 2 2 16 16 17
all-images-CVIU11-pattern11-target14 14 0 1 1 1 1 12 1 1 1 14 13 17
all-images-CVIU11-pattern11-target140 14 0 1 1 1 2 21 1 4 2 16 17 17
all-images-CVIU11-pattern11-target141 14 0 1 1 1 2 23 1 1 1 16 15 16
all-images-CVIU11-pattern11-target142 14 0 3 3 4 3 65 3 7 3 27 29 27
all-images-CVIU11-pattern11-target143 14 0 2 2 2 5 16 2 2 3 19 20 19
all-images-CVIU11-pattern11-target144 14 0 3 3 3 4 61 3 4 4 28 28 29
all-images-CVIU11-pattern11-target145 14 0 3 2 3 2 26 2 2 2 20 21 20
all-images-CVIU11-pattern11-target146 14 0 10 15 14 20 452 15 11 11 44 44 50
all-images-CVIU11-pattern11-target15 14 0 0 1 0 0 5 1 0 0 10 10 11
all-images-CVIU11-pattern11-target16 14 0 3 3 3 4 36 2 2 2 16 20 16
all-images-CVIU11-pattern11-target17 14 0 8 15 9 10 189 9 10 10 40 39 40
all-images-CVIU11-pattern11-target18 14 0 9 11 9 10 223 9 10 10 43 48 42
all-images-CVIU11-pattern11-target19 14 0 12 12 12 15 319 11 15 25 57 54 57
all-images-CVIU11-pattern11-target2 14 1 2 0 1 0 14 1 0 0 30 28 28
all-images-CVIU11-pattern11-target20 14 0 8 15 15 18 289 9 10 10 42 42 42
all-images-CVIU11-pattern11-target21 14 0 5 5 3 4 47 3 4 4 31 31 32
all-images-CVIU11-pattern11-target22 14 0 4 3 5 3 52 3 4 3 27 27 26
all-images-CVIU11-pattern11-target23 14 0 9 9 16 10 233 9 18 10 41 40 46
all-images-CVIU11-pattern11-target24 14 0 0 0 0 0 5 0 0 1 10 10 10
all-images-CVIU11-pattern11-target25 14 0 2 4 2 4 29 2 2 5 22 23 23
all-images-CVIU11-pattern11-target26 14 0 1 3 1 2 25 1 2 2 16 15 15
all-images-CVIU11-pattern11-target27 14 0 3 5 3 4 57 3 4 5 28 31 28
all-images-CVIU11-pattern11-target28 14 0 2 0 0 1 14 2 1 1 13 13 13
all-images-CVIU11-pattern11-target29 14 0 11 12 12 21 341 11 14 14 55 63 55
all-images-CVIU11-pattern11-target3 14 0 9 9 9 10 226 9 10 10 42 41 41
all-images-CVIU11-pattern11-target30 14 0 10 10 11 12 300 10 22 12 45 45 45
all-images-CVIU11-pattern11-target31 14 0 8 8 8 9 183 8 12 9 45 40 41
all-images-CVIU11-pattern11-target32 14 0 13 16 13 28 387 13 17 31 59 61 60
all-images-CVIU11-pattern11-target33 14 0 12 22 14 16 356 12 28 15 57 55 57
all-images-CVIU11-pattern11-target34 14 0 4 7 4 5 138 4 9 5 34 32 36
all-images-CVIU11-pattern11-target35 14 0 12 12 20 23 320 12 15 15 55 62 54
all-images-CVIU11-pattern11-target36 14 0 3 4 3 3 39 3 3 3 24 24 25
all-images-CVIU11-pattern11-target37 14 0 17 18 10 13 225 10 13 13 52 51 60
all-images-CVIU11-pattern11-target38 14 0 9 9 10 11 159 10 12 12 50 49 50
all-images-CVIU11-pattern11-target39 14 0 4 2 3 3 55 3 3 6 26 26 26
all-images-CVIU11-pattern11-target4 14 0 9 11 9 10 263 9 10 10 39 38 38
all-images-CVIU11-pattern11-target40 14 0 3 5 3 5 88 3 5 8 33 31 33
all-images-CVIU11-pattern11-target41 14 0 2 3 3 3 40 3 4 4 28 28 28
all-images-CVIU11-pattern11-target42 14 0 3 3 3 5 54 3 5 4 32 34 33
all-images-CVIU11-pattern11-target43 14 0 9 9 9 21 164 9 12 13 47 48 50
all-images-CVIU11-pattern11-target44 14 0 11 11 12 14 295 11 14 13 62 55 55
all-images-CVIU11-pattern11-target45 14 0 10 10 10 13 264 10 12 19 61 63 53
all-images-CVIU11-pattern11-target46 14 0 6 4 4 5 89 4 5 5 33 36 35
all-images-CVIU11-pattern11-target47 14 0 12 12 13 15 446 12 15 15 52 51 57
all-images-CVIU11-pattern11-target48 14 0 2 2 5 3 44 4 3 6 23 23 23
all-images-CVIU11-pattern11-target49 14 0 4 7 4 5 90 4 8 5 31 32 33
all-images-CVIU11-pattern11-target5 14 0 10 10 10 13 253 10 12 12 51 50 50
all-images-CVIU11-pattern11-target50 14 0 11 11 11 23 382 10 14 14 52 52 52
all-images-CVIU11-pattern11-target51 14 0 5 5 3 8 96 3 4 4 30 28 28
all-images-CVIU11-pattern11-target52 14 0 3 3 3 4 111 3 4 4 28 31 28
all-images-CVIU11-pattern11-target53 14 0 2 2 2 3 67 6 3 3 22 21 21
all-images-CVIU11-pattern11-target54 14 0 5 4 2 3 70 2 3 3 21 20 22
all-images-CVIU11-pattern11-target55 14 0 2 2 2 3 55 2 3 5 24 25 24
all-images-CVIU11-pattern11-target56 14 0 2 2 2 2 22 2 2 2 21 22 21
all-images-CVIU11-pattern11-target57 14 0 21 21 13 17 358 21 17 28 56 56 56
all-images-CVIU11-pattern11-target58 14 0 4 4 2 2 30 4 6 2 20 20 20
all-images-CVIU11-pattern11-target59 14 0 9 9 10 10 323 9 10 10 47 46 46
all-images-CVIU11-pattern11-target6 14 0 12 12 18 14 502 12 14 14 52 51 49
all-images-CVIU11-pattern11-target60 14 0 3 3 3 3 54 3 4 4 29 28 30
all-images-CVIU11-pattern11-target61 14 0 9 14 10 11 242 10 11 11 46 44 55
all-images-CVIU11-pattern11-target62 14 0 10 11 11 12 288 10 12 12 52 50 47
all-images-CVIU11-pattern11-target63 14 0 9 9 12 11 339 9 10 11 43 43 43
all-images-CVIU11-pattern11-target64 14 0 3 3 3 4 96 4 5 5 34 32 32
all-images-CVIU11-pattern11-target65 14 0 3 3 4 4 91 3 4 5 32 34 33
all-images-CVIU11-pattern11-target66 14 0 2 2 2 3 31 2 3 5 22 21 21
all-images-CVIU11-pattern11-target67 14 0 9 9 9 11 213 9 20 20 47 47 47
all-images-CVIU11-pattern11-target68 14 0 11 11 12 14 413 12 24 14 54 61 54
all-images-CVIU11-pattern11-target69 14 0 13 13 17 16 504 13 15 16 56 56 58
all-images-CVIU11-pattern11-target7 14 0 9 9 17 11 230 9 11 11 46 46 46
all-images-CVIU11-pattern11-target70 14 0 19 11 11 13 347 11 13 13 48 49 49
all-images-CVIU11-pattern11-target71 14 0 9 9 9 11 320 9 10 11 43 41 43
all-images-CVIU11-pattern11-target72 14 0 9 9 9 10 271 9 10 10 42 48 42
all-images-CVIU11-pattern11-target73 14 0 11 11 11 14 391 11 13 13 51 51 59
all-images-CVIU11-pattern11-target74 14 0 10 10 10 12 355 10 12 13 52 53 52
all-images-CVIU11-pattern11-target75 14 0 10 10 10 20 255 10 22 12 50 50 50
all-images-CVIU11-pattern11-target76 14 0 11 11 11 14 349 17 14 14 53 52 52
all-images-CVIU11-pattern11-target77 14 0 12 13 12 15 470 12 15 15 57 57 57
all-images-CVIU11-pattern11-target78 14 0 13 22 16 16 531 13 15 16 55 53 55
all-images-CVIU11-pattern11-target79 14 0 2 2 2 2 48 2 3 7 16 17 16
all-images-CVIU11-pattern11-target8 14 0 6 3 3 4 74 3 4 4 30 30 29
all-images-CVIU11-pattern11-target80 14 0 2 2 4 3 39 2 3 3 24 22 22
all-images-CVIU11-pattern11-target81 14 0 3 3 6 7 68 3 8 4 27 30 30
all-images-CVIU11-pattern11-target82 14 0 7 7 7 9 130 4 5 10 34 38 34
all-images-CVIU11-pattern11-target83 14 0 18 9 9 11 318 10 11 11 48 44 44
all-images-CVIU11-pattern11-target84 14 0 0 0 0 0 3 0 0 0 7 8 9
all-images-CVIU11-pattern11-target85 14 0 10 10 10 13 222 10 13 13 44 44 45
all-images-CVIU11-pattern11-target86 14 0 4 3 3 5 90 4 5 5 33 32 33
all-images-CVIU11-pattern11-target87 14 0 5 3 3 4 104 3 4 4 29 27 26
all-images-CVIU11-pattern11-target88 14 0 9 9 9 14 251 9 10 10 44 44 49
all-images-CVIU11-pattern11-target89 14 0 2 2 2 5 37 4 3 5 24 23 22
all-images-CVIU11-pattern11-target9 14 0 3 5 3 3 52 3 4 4 26 27 27
all-images-CVIU11-pattern11-target90 14 0 2 2 2 3 31 2 2 2 17 16 17
all-images-CVIU11-pattern11-target91 14 0 0 0 0 0 4 1 0 0 10 11 11
all-images-CVIU11-pattern11-target92 14 0 11 19 11 14 245 11 14 14 57 54 63
all-images-CVIU11-pattern11-target93 14 0 7 7 7 10 192 4 9 6 35 32 33
all-images-CVIU11-pattern11-target94 14 0 10 11 11 23 324 11 13 12 44 44 44
all-images-CVIU11-pattern11-target95 14 0 0 0 0 1 6 0 0 1 14 14 14
all-images-CVIU11-pattern11-target96 14 0 2 4 2 3 27 2 3 3 22 21 22
all-images-CVIU11-pattern11-target97 14 0 2 2 4 5 62 2 3 3 24 21 24
all-images-CVIU11-pattern11-target98 14 0 1 1 1 1 26 1 1 1 15 14 15
all-images-CVIU11-pattern11-target99 14 0 9 9 16 17 230 9 10 14 40 41 46
all-images-CVIU11-pattern12-target1 14 0 0 0 0 0 0 0 0 0 113 114 113
all-images-CVIU11-pattern12-target10 14 0 0 0 0 0 0 0 0 0 93 93 94
all-images-CVIU11-pattern12-target100 14 0 0 0 0 0 0 0 0 0 48 48 48
all-images-CVIU11-pattern12-target101 14 0 0 0 0 0 0 0 0 0 47 47 47
all-images-CVIU11-pattern12-target102 14 0 1 0 0 0 0 0 0 0 72 71 71
all-images-CVIU11-pattern12-target103 14 0 0 0 0 0 0 0 0 0 78 78 78
all-images-CVIU11-pattern12-target104 14 0 0 0 0 0 0 0 0 0 112 112 112
all-images-CVIU11-pattern12-target105 14 0 0 0 0 0 0 0 0 0 111 111 111
all-images-CVIU11-pattern12-target106 14 0 0 0 0 0 0 0 0 0 96 96 96
all-images-CVIU11-pattern12-target107 14 0 0 0 0 0 0 0 0 0 79 79 80
all-images-CVIU11-pattern12-target108 14 0 0 0 0 0 6 0 1 0 149 149 149
all-images-CVIU11-pattern12-target109 14 0 0 0 0 0 0 0 0 0 115 114 115
all-images-CVIU11-pattern12-target11 14 0 0 0 0 0 0 0 0 0 65 65 66
all-images-CVIU11-pattern12-target110 14 0 0 0 0 0 0 0 0 0 71 71 72
all-images-CVIU11-pattern12-target111 14 0 0 0 0 0 0 0 0 0 68 69 69
all-images-CVIU11-pattern12-target112 14 0 0 0 0 0 0 0 0 0 69 69 69
all-images-CVIU11-pattern12-target113 14 0 0 0 0 0 0 0 0 0 73 73 73
all-images-CVIU11-pattern12-target114 14 0 0 0 0 0 0 0 0 0 55 56 68
all-images-CVIU11-pattern12-target115 14 0 0 0 0 0 0 0 0 0 96 97 96
all-images-CVIU11-pattern12-target116 14 0 0 0 0 0 0 0 0 0 147 146 147
all-images-CVIU11-pattern12-target117 14 0 0 0 0 0 1 0 0 0 110 110 110
all-images-CVIU11-pattern12-target118 14 0 0 0 0 0 0 0 0 0 93 93 93
all-images-CVIU11-pattern12-target119 14 0 0 0 0 0 0 0 0 0 144 145 145
all-images-CVIU11-pattern12-target12 14 0 0 0 0 0 0 0 0 0 106 106 106
all-images-CVIU11-pattern12-target120 14 0 0 0 0 0 1 0 0 0 115 115 114
all-images-CVIU11-pattern12-target121 14 0 0 0 0 0 0 0 0 0 128 128 128
all-images-CVIU11-pattern12-target122 14 0 0 0 0 0 0 0 0 0 84 84 84
all-images-CVIU11-pattern12-target123 14 0 0 1 0 0 2 0 0 0 132 131 132
all-images-CVIU11-pattern12-target124 14 0 0 0 0 0 0 0 0 0 97 97 97
all-images-CVIU11-pattern12-target125 14 0 0 0 0 0 1 0 0 0 115 116 116
all-images-CVIU11-pattern12-target126 14 0 0 0 0 0 0 0 0 0 0 0 0
