instance family sat glasgowdegreenorestartsnonogoods glasgowantinorestartsnonogoods glasgowrandomnorestartsnonogoods glasgowbiasednorestartsnonogoods glasgowdegreenorestartsnonogoodsdds glasgowrandom glasgowbiased glasgowbiasednonogoods glasgowbiasedconstant10000threads36v2 glasgowbiasedconstant10000triggeredthreads36v2 glasgowbiasedthreads36v2
si2_b06_m200.03 3 1 3 3 3 3 3 3 3 3 9 8 11
si2_b06_m200.05 3 1 3 3 3 3 3 3 3 3 7 9 9
si6_m4Dr2_m1296.05 6 1 9 9 9 9 9 9 9 9 9 9 9
si6_m4Dr2_m1296.09 6 1 6 6 6 6 6 6 6 6 12 14 18
si6_m4Dr2_m1296.01 6 1 14 14 14 14 14 14 14 14 56 28 28
si6_m4Dr2_m1296.06 6 1 15 15 15 15 15 15 15 15 15 15 15
si6_m4Dr2_m1296.07 6 1 11 11 11 11 11 11 11 11 11 11 11
si6_m4Dr2_m1296.03 6 1 8 8 8 8 8 8 8 8 8 8 8
si6_m4Dr2_m1296.04 6 1 13 13 13 13 13 13 13 13 26 13 13
si6_m4Dr2_m1296.00 6 1 16 16 16 16 16 16 16 16 16 16 16
si6_m4Dr2_m1296.08 6 1 10 10 10 10 10 10 10 10 10 20 11
si6_m4Dr2_m1296.02 6 1 19 19 19 19 19 19 19 19 19 36 39
si2_b09m_m800.09 4 1 15 15 15 15 15 15 15 15 39 72 26
si2_b09m_m800.07 4 1 26 22 25 22 26 25 22 22 97 126 99
si2_b09m_m800.00 4 1 14 14 14 14 14 14 14 14 61 68 76
si2_b09m_m800.04 4 1 18 18 18 18 18 18 18 18 24 127 60
si2_b09m_m800.02 4 1 12 12 12 12 12 12 12 12 17 36 49
si2_b09m_m800.05 4 1 14 14 14 14 14 14 14 14 14 114 43
si2_b09m_m800.03 4 1 12 12 12 12 12 12 12 12 40 81 33
si2_b09m_m800.08 4 1 21 21 21 21 21 21 21 21 193 124 74
si2_b09m_m800.06 4 1 7 7 7 7 7 7 7 7 28 57 28
si2_b09m_m800.01 4 1 10 10 10 10 10 10 10 10 10 10 10
si4_b03_m400.01 3 1 3 3 3 3 3 3 3 3 27 34 49
si4_b03_m400.02 3 1 3 3 3 3 3 3 3 3 31 33 27
si4_b03_m400.05 3 1 3 3 3 3 3 3 3 3 33 33 29
si4_b03_m400.07 3 1 3 3 3 3 3 3 3 3 30 28 30
si4_b03_m400.06 3 1 3 3 3 3 3 3 3 3 39 44 36
si4_b03_m400.00 3 1 3 3 3 3 3 3 3 3 30 42 46
si4_b03_m400.03 3 1 3 3 3 3 3 3 3 3 31 39 29
si4_b03_m400.04 3 1 3 3 3 3 3 3 3 3 44 44 48
si4_b03_m400.09 3 1 3 3 3 3 3 3 3 3 26 32 51
si4_b03_m400.08 3 1 3 3 3 3 3 3 3 3 47 44 43
si2_b03_m200.05 3 1 3 3 3 3 3 3 3 3 14 9 11
si2_b03_m200.09 3 1 3 3 3 3 3 3 3 3 10 9 9
si2_b03_m200.07 3 1 3 3 3 3 3 3 3 3 9 9 9
si2_b03_m200.01 3 1 3 3 3 3 3 3 3 3 13 12 14
si2_b03_m200.08 3 1 3 3 3 3 3 3 3 3 12 13 12
si2_b03_m200.02 3 1 3 3 3 3 3 3 3 3 8 4 12
si2_b03_m200.04 3 1 3 3 3 3 3 3 3 3 13 10 11
si2_b03_m200.03 3 1 3 3 3 3 3 3 3 3 11 14 12
si2_b03_m200.06 3 1 3 3 3 3 3 3 3 3 14 13 13
si2_b03_m200.00 3 1 3 3 3 3 3 3 3 3 9 8 10
si4_r005_m600.00 7 1 15707 129979 115047 13573 43503 18944 20239 41589 130045 119887 73140
si4_r005_m600.02 7 1 9401 31440 31076 8361 376480 35285 7325 92209 192003 202993 41478
si4_r005_m600.08 7 1 125729 195138 267620 121192 6722402 192672 165020 1492287 815711 807390 276667
si4_r005_m600.05 7 1 37403 109110 131216 58426 1184419 81855 15965 611794 313086 383324 119470
si4_r005_m600.07 7 1 18910 64082 2783 19422 328117 3542 17467 120823 74310 117506 63914
si4_r005_m600.06 7 1 76784 456338 156943 59210 1363540 165259 36898 103383 424267 398810 175133
si4_r005_m600.01 7 1 7177 152678 79911 4270 80177 27264 3287 49203 116591 110985 51318
si4_r005_m600.04 7 1 41480 106009 81245 47232 1097492 121432 23844 584494 358978 468399 160085
si4_r005_m600.03 7 1 5383 35008 26254 4341 19754 32071 7669 18569 57588 51085 33836
si4_r005_m600.09 7 1 1288 28483 20539 2454 13992 5811 1115 1826 6418 3811 3986
si4_b09_m400.05 3 1 3 3 3 3 3 3 3 3 37 44 37
si4_b09_m400.03 3 1 3 3 3 3 3 3 3 3 31 30 33
si4_b09_m400.00 3 1 3 3 3 3 3 3 3 3 28 38 36
si4_b09_m400.07 3 1 3 3 3 3 3 3 3 3 37 30 28
si4_b09_m400.01 3 1 3 3 3 3 3 3 3 3 28 31 31
si4_b09_m400.06 3 1 3 3 3 3 3 3 3 3 31 44 31
si4_b09_m400.04 3 1 3 3 3 3 3 3 3 3 39 30 28
si4_b09_m400.02 3 1 3 3 3 3 3 3 3 3 32 28 27
si4_b09_m400.08 3 1 3 3 3 3 3 3 3 3 36 36 33
si4_b09_m400.09 3 1 3 3 3 3 3 3 3 3 40 47 37
si4_b06m_m400.06 4 1 11 11 11 11 11 11 11 11 23 33 24
si4_b06m_m400.03 4 1 5 5 5 5 5 5 5 5 11 16 13
si4_b06m_m400.01 4 1 3 3 3 3 3 3 3 3 12 12 12
si4_b06m_m400.08 4 1 8 8 8 8 8 8 8 8 58 9 35
si4_b06m_m400.05 4 1 14 14 14 14 14 14 14 14 99 62 14
si4_b06m_m400.07 4 1 9 9 9 9 9 9 9 9 68 18 27
si4_b06m_m400.00 4 1 5 5 5 5 5 5 5 5 9 10 5
si4_b06m_m400.04 4 1 15 15 15 15 15 15 15 15 86 15 15
si4_b06m_m400.09 4 1 13 13 13 13 13 13 13 13 55 52 50
si4_b06m_m400.02 4 1 8 8 8 8 8 8 8 8 15 46 8
si2_m4Dr2_m625.05 6 1 14 12 9 17 19 9 17 17 106 100 121
si2_m4Dr2_m625.00 6 1 263 94 191 332 1123 191 332 332 1043 1222 1049
si2_m4Dr2_m625.08 6 1 3 3 3 3 3 3 3 3 3 3 4
si2_m4Dr2_m625.09 6 1 18 18 18 18 18 18 18 18 26 38 118
si2_m4Dr2_m625.06 6 1 25 21 21 25 33 21 25 25 143 124 185
si2_m4Dr2_m625.04 6 1 11 11 11 11 11 11 11 11 77 56 94
si2_m4Dr2_m625.01 6 1 28 39 40 49 33 40 49 49 294 467 436
si2_m4Dr2_m625.03 6 1 53 13 51 30 99 51 30 30 181 268 239
si2_m4Dr2_m625.02 6 1 21 24 23 20 22 23 20 20 198 95 129
si2_m4Dr2_m625.07 6 1 21 21 21 21 21 21 21 21 46 98 65
si2_r005_m200.02 7 1 56 436 409 41 1092 409 41 41 256 199 342
si2_r005_m200.01 7 1 255307 898420 257614 185387 240184 171373 30768 137939 146251 246953 121779
si2_r005_m200.03 7 1 6070 2702 4289 6916 16068 5068 4147 9391 7584 15886 7750
si2_r005_m200.05 7 1 24178 48542 17366 21637 556734 21694 33929 276689 125224 115576 74883
si2_r005_m200.08 7 1 444811 839401 739248 504872 2750310 193016 595304 7025912 1006861 1092471 405827
si2_r005_m200.04 7 1 1059994 32745 303450 898399 100984897 298746 843579 15981564 3540580 3056432 2160428
si2_r005_m200.09 7 1 2736 1336 874 4269 5398 2192 720 720 1489 2714 2643
si2_r005_m200.06 7 1 6523 19794 21940 10918 1531 16567 14003 31411 148785 108601 15784
si2_r005_m200.00 7 1 99778 58870 42564 91145 4031059 32667 92038 678035 84541 113359 168396
si2_r005_m200.07 7 1 3156 2556 531 3121 102811 531 3852 19953 52506 57659 24943
si4_b03m_m400.03 4 1 27 27 27 27 27 27 27 27 39 255 63
si4_b03m_m400.09 4 1 19 19 19 19 19 19 19 19 97 66 104
si4_b03m_m400.08 4 1 22 22 22 22 22 22 22 22 57 104 72
si4_b03m_m400.04 4 1 19 19 19 19 19 19 19 19 86 88 35
si4_b03m_m400.00 4 1 21 21 21 21 21 21 21 21 68 51 105
si4_b03m_m400.01 4 1 25 25 25 25 25 25 25 25 111 26 60
si4_b03m_m400.07 4 1 20 20 20 20 20 20 20 20 107 80 49
si4_b03m_m400.02 4 1 24 24 24 24 24 24 24 24 201 149 97
si4_b03m_m400.06 4 1 20 19 20 20 20 20 20 20 61 101 21
si4_b03m_m400.05 4 1 23 23 23 23 23 23 23 23 153 132 139
si2_r01_m600.01 7 1 868310 10228667 6322997 1084095 32570887 11087760 1168320 15632588 5024433 4813684 2547144
si2_r01_m600.06 7 1 3810892 8743809 5771290 4508593 NaN 7475061 2823414 NaN 8539820 5184791 6435056
si2_r01_m600.09 7 1 17515462 NaN NaN 24127826 NaN 13752401 17298730 NaN 22903545 20766018 24289363
si2_r01_m600.08 7 1 23691650 NaN NaN 26418438 NaN NaN 24060331 NaN 29812141 28694222 28462606
si2_r01_m600.04 7 1 9751020 31990443 6492374 13573374 NaN 18030865 10943805 NaN 18767414 21265785 15406913
si2_r01_m600.02 7 1 13422946 NaN NaN 13828281 NaN NaN 16057685 NaN 25883556 26723085 24350566
si2_r01_m600.00 7 1 13896501 NaN NaN 17188727 NaN NaN 17781848 NaN 22607424 25126927 26396775
si2_r01_m600.07 7 1 2941293 NaN 32725380 5757533 NaN NaN 3920407 34674769 6126007 6445411 3230174
si2_r01_m600.03 7 1 6141496 NaN 11166828 4468263 NaN NaN 3344354 NaN 13971819 13927027 10783847
si2_r01_m600.05 7 1 3032374 14984115 10215337 3468645 22987567 4165851 2202297 NaN 5077211 4955074 4563627
si4_m4Dr6_m256.01 6 1 1 1 1 1 1 1 1 1 3 3 3
si4_m4Dr6_m256.00 6 1 13 12 11 8 36 11 8 8 76 61 64
si4_m4Dr6_m256.05 6 1 25 28 26 38 218 26 38 38 146 174 237
si4_m4Dr6_m256.08 6 1 13 10 9 11 23 9 11 11 49 40 40
si4_m4Dr6_m256.03 6 1 7 7 7 7 7 7 7 7 20 14 19
si4_m4Dr6_m256.06 6 1 7 4 4 7 9 4 7 7 39 33 32
si4_m4Dr6_m256.09 6 1 5 5 5 5 5 5 5 5 12 12 12
si4_m4Dr6_m256.07 6 1 73 96 21 139 247 21 139 139 388 333 297
si4_m4Dr6_m256.02 6 1 3 3 3 3 3 3 3 3 9 9 14
si4_m4Dr6_m256.04 6 1 7 6 7 7 8 7 7 7 32 36 19
si2_b03m_m400.02 4 1 8 8 8 8 8 8 8 8 23 32 28
si2_b03m_m400.00 4 1 19 16 19 16 24 19 16 16 60 41 53
si2_b03m_m400.01 4 1 31 21 21 21 105 21 21 21 178 67 123
si2_b03m_m400.05 4 1 13 13 13 13 13 13 13 13 54 13 23
si2_b03m_m400.08 4 1 20 20 20 20 20 20 20 20 105 89 107
si2_b03m_m400.07 4 1 25 25 25 25 25 25 25 25 136 102 66
si2_b03m_m400.09 4 1 24 24 24 24 24 24 24 24 61 78 81
si2_b03m_m400.03 4 1 16 16 16 16 16 16 16 16 66 67 59
si2_b03m_m400.04 4 1 24 23 23 24 24 23 24 24 93 73 108
si2_b03m_m400.06 4 1 30 25 29 26 30 29 26 26 154 164 282
si2_b03m_m200.05 4 1 3 3 3 3 3 3 3 3 10 9 12
si2_b03m_m200.03 4 1 16 16 16 16 16 16 16 16 56 57 52
si2_b03m_m200.00 4 1 6 6 6 6 6 6 6 6 19 24 19
si2_b03m_m200.08 4 1 4 4 4 4 4 4 4 4 9 8 6
si2_b03m_m200.06 4 1 8 8 8 8 8 8 8 8 12 35 21
si2_b03m_m200.02 4 1 14 14 14 14 14 14 14 14 60 48 46
si2_b03m_m200.09 4 1 14 8 8 8 54 8 8 8 28 31 24
si2_b03m_m200.04 4 1 16 16 16 16 16 16 16 16 61 51 58
si2_b03m_m200.01 4 1 15 16 16 15 15 16 15 15 50 43 34
si2_b03m_m200.07 4 1 13 13 13 13 13 13 13 13 37 48 55
si4_r001_m200.04 7 1 24 26 25 23 30 25 23 23 100 97 62
si4_r001_m200.07 7 1 23 29 24 23 23 24 23 23 115 66 75
si4_r001_m200.00 7 1 32 28 31 30 33 31 30 30 146 154 106
si4_r001_m200.01 7 1 28 28 27 27 28 27 27 27 123 46 56
si4_r001_m200.03 7 1 25 23 27 26 26 27 26 26 68 74 54
si4_r001_m200.06 7 1 18 19 18 19 28 18 19 19 70 60 85
si4_r001_m200.05 7 1 33 31 32 32 33 32 32 32 221 151 78
si4_r001_m200.08 7 1 26 19 22 22 47 22 22 22 103 103 97
si4_r001_m200.09 7 1 193 286 430 65 620 430 65 65 327 413 333
si4_r001_m200.02 7 1 38 63 56 52 55 56 52 52 227 359 232
si2_m4D_m256.08 5 1 6 5 6 26 6 6 26 26 44 39 44
si2_m4D_m256.03 5 1 8 6 7 9 8 7 9 9 37 37 20
si2_m4D_m256.02 5 1 7 20 15 7 25 15 7 7 22 18 26
si2_m4D_m256.06 5 1 8 6 7 7 8 7 7 7 21 25 20
si2_m4D_m256.04 5 1 3 3 3 3 3 3 3 3 9 9 8
si2_m4D_m256.07 5 1 6 4 11 11 6 11 11 11 48 40 33
si2_m4D_m256.01 5 1 8 5 14 12 8 14 12 12 44 44 25
si2_m4D_m256.09 5 1 8 8 25 19 8 25 19 19 40 45 33
si2_m4D_m256.00 5 1 7 6 6 7 7 6 7 7 16 19 19
si2_m4D_m256.05 5 1 7 4 5 8 7 5 8 8 30 32 29
si6_r01_m400.04 7 1 4511 197527 35185 8475 462 164194 5502 24019 4481 4419 4480
si6_r01_m400.08 7 1 20540 168901 126560 10555 45216 81067 8612 23159 23224 43647 28088
si6_r01_m400.07 7 1 6 49869 31077 20 6 3543 20 20 654 637 367
si6_r01_m400.06 7 1 3022 30562 30043 1448 1317 17545 2880 7938 49687 35665 12598
si6_r01_m400.05 7 1 2223 544484 235280 27220 146649 206826 9200 71354 32016 56031 38942
si6_r01_m400.02 7 1 1373 297116 195351 1327 106189 180109 8596 6670 35818 30683 22708
si6_r01_m400.00 7 1 8392 459824 240029 4817 20666 111218 8461 1798 5746 9402 5631
si6_r01_m400.03 7 1 27373 26744 20041 35002 417166 42144 28358 52099 236694 218041 110945
si6_r01_m400.01 7 1 14109 51002 20102 20450 90399 7193 19352 126175 283787 328641 40593
si6_r01_m400.09 7 1 49883 180087 184095 90154 117775 40041 55884 157476 119998 167659 116097
si2_m4Dr4_m625.07 6 1 15 13 13 15 18 13 15 15 128 126 116
si2_m4Dr4_m625.02 6 1 25 25 25 25 25 25 25 25 82 148 86
si2_m4Dr4_m625.03 6 1 6 6 6 6 6 6 6 6 6 6 6
si2_m4Dr4_m625.00 6 1 9 9 9 9 9 9 9 9 9 9 20
si2_m4Dr4_m625.05 6 1 9 9 9 9 9 9 9 9 28 43 51
si2_m4Dr4_m625.06 6 1 28 25 28 30 50 28 30 30 219 285 211
si2_m4Dr4_m625.09 6 1 65672 28539 13020 80314 133729 11343 37040 47739 112399 86144 75474
si2_m4Dr4_m625.01 6 1 28 30 30 30 38 30 30 30 183 262 291
si2_m4Dr4_m625.08 6 1 626 88 249 397 20214 249 397 397 1567 1471 4155
si2_m4Dr4_m625.04 6 1 177 238 317 157 662 317 157 157 2071 1947 1222
si4_r01_m400.01 7 1 15708 96068 819 22136 15847 80659 18442 115418 290050 224209 79290
si4_r01_m400.08 7 1 1748 1182978 1138785 2231 2968 1150594 2095 6629 10094 12141 11725
si4_r01_m400.02 7 1 41861 5490515 1999135 14382 1757098 891028 63872 1092421 300786 316397 209889
si4_r01_m400.03 7 1 127132 1155645 416102 224843 320817 783324 32102 772974 278364 300934 110297
si4_r01_m400.07 7 1 26568 3339538 2971756 1104 49342 3013071 4736 9467 4448 3856 3820
si4_r01_m400.06 7 1 2538 154001 69973 2071 105140 7401 2346 7817 30764 45029 23392
si4_r01_m400.04 7 1 1309346 4539978 4225244 2145588 9941411 4504809 700349 14772463 964867 2459862 775462
si4_r01_m400.00 7 1 822013 5792757 6578939 1047736 22418692 1660272 1027648 13858408 1629916 2725061 1575331
si4_r01_m400.05 7 1 37044 174308 18921 50939 567628 170810 39955 292213 391007 380240 164019
si4_r01_m400.09 7 1 441333 665104 152777 552627 9973702 535480 456034 7287128 1351978 1426046 862644
si2_b09m_m400.09 4 1 11 11 11 11 11 11 11 11 11 30 38
si2_b09m_m400.03 4 1 10 10 11 11 14 11 11 11 21 40 30
si2_b09m_m400.01 4 1 16 16 16 16 16 16 16 16 53 45 62
si2_b09m_m400.08 4 1 17 17 17 17 17 17 17 17 58 47 99
si2_b09m_m400.05 4 1 5 5 5 5 5 5 5 5 12 11 5
si2_b09m_m400.06 4 1 11 11 11 11 11 11 11 11 21 41 24
si2_b09m_m400.00 4 1 5 5 5 5 5 5 5 5 17 23 15
si2_b09m_m400.02 4 1 10 10 10 10 10 10 10 10 26 27 46
si2_b09m_m400.04 4 1 8 8 8 8 8 8 8 8 21 8 33
si2_b09m_m400.07 4 1 7 7 7 7 7 7 7 7 20 32 22
si2_b09_m800.07 3 1 3 3 3 3 3 3 3 3 50 53 52
si2_b09_m800.04 3 1 3 3 3 3 3 3 3 3 68 71 53
si2_b09_m800.05 3 1 3 3 3 3 3 3 3 3 66 71 71
si2_b09_m800.00 3 1 3 3 3 3 3 3 3 3 71 70 45
si2_b09_m800.02 3 1 3 3 3 3 3 3 3 3 70 59 73
si2_b09_m800.01 3 1 3 3 3 3 3 3 3 3 59 66 64
si2_b09_m800.08 3 1 3 3 3 3 3 3 3 3 67 67 55
si2_b09_m800.09 3 1 3 3 3 3 3 3 3 3 51 51 51
si2_b09_m800.03 3 1 3 3 3 3 3 3 3 3 50 51 49
si2_b09_m800.06 3 1 3 3 3 3 3 3 3 3 60 66 46
si6_b03_m400.04 3 1 3 3 3 3 3 3 3 3 71 75 72
si6_b03_m400.09 3 1 3 3 3 3 3 3 3 3 76 72 74
si6_b03_m400.02 3 1 3 3 3 3 3 3 3 3 64 73 72
si6_b03_m400.06 3 1 3 3 3 3 3 3 3 3 63 56 72
si6_b03_m400.05 3 1 3 3 3 3 3 3 3 3 75 47 76
si6_b03_m400.08 3 1 3 3 3 3 3 3 3 3 64 64 53
si6_b03_m400.01 3 1 3 3 3 3 3 3 3 3 75 71 66
si6_b03_m400.07 3 1 3 3 3 3 3 3 3 3 45 49 48
si6_b03_m400.03 3 1 3 3 3 3 3 3 3 3 51 47 55
si6_b03_m400.00 3 1 3 3 3 3 3 3 3 3 72 74 71
si2_r005_m600.03 7 1 123463 166190 33168 141733 9237478 42230 120727 1460815 694067 761583 187163
si2_r005_m600.00 7 1 10155156 7033190 10073543 12478574 NaN 11561180 9319225 NaN 15659092 16872034 14433052
si2_r005_m600.06 7 1 317364 472334 586230 319663 23501057 701614 381946 3365641 1285490 1477098 805730
si2_r005_m600.01 7 1 6528069 2438425 395639 7277883 NaN 4264837 4485944 NaN 11336170 11001468 9842772
si2_r005_m600.04 7 1 437665 5126389 2538336 645592 510831 3393708 552529 7397669 1967219 504014 528537
si2_r005_m600.09 7 1 12114 30795 24110 11562 352072 1777 14560 118745 238900 263651 58208
si2_r005_m600.05 7 1 11255112 18023501 26230342 8983989 NaN 4560205 10394611 NaN 18838522 17733018 16589685
si2_r005_m600.02 7 1 863198 1164700 347413 919565 NaN 1814716 841253 15557378 2369984 1521679 1154886
si2_r005_m600.08 7 1 733031 3468391 1545799 969522 16649080 1575358 957463 14604589 2319095 2109228 1240743
si2_r005_m600.07 7 1 182922 86784 115919 184838 26105875 234107 222320 3250835 1370208 1271618 371986
si4_r01_m600.05 7 1 25315 697367 508665 39450 44266 636257 23901 168560 338822 342995 124634
si4_r01_m600.02 7 1 87873 1487969 409578 91534 39553 942898 29497 866522 418172 708042 118283
si4_r01_m600.03 7 1 449459 4152527 1463132 528945 458740 1359869 308134 7423289 1504461 1687151 944509
si4_r01_m600.07 7 1 98931 4118821 2101938 116045 206057 1949520 180337 1518835 1062438 1433187 556090
si4_r01_m600.08 7 1 195135 4570206 3866711 189624 955945 3232585 218842 3217712 1160164 1214951 407472
si4_r01_m600.06 7 1 332270 1653796 1220936 269793 2720317 1355528 209798 3372581 1572332 1111685 772969
si4_r01_m600.01 7 1 17740 10203012 7071314 17376 2004402 1456409 32155 118007 321135 418379 95869
si4_r01_m600.04 7 1 17419 2899030 981944 37377 13520 648868 2312 36931 53892 61235 31925
si4_r01_m600.00 7 1 3262 11364259 4001297 4247 2626 10634578 3998 19171 49744 39506 25864
si4_r01_m600.09 7 1 461303 1421434 729562 303910 5622100 1617493 330161 7192208 1699543 1668212 1008423
si2_b09_m400.04 3 1 3 3 3 3 3 3 3 3 16 16 15
si2_b09_m400.08 3 1 3 3 3 3 3 3 3 3 23 14 21
si2_b09_m400.05 3 1 3 3 3 3 3 3 3 3 16 24 16
si2_b09_m400.01 3 1 3 3 3 3 3 3 3 3 24 18 22
si2_b09_m400.03 3 1 3 3 3 3 3 3 3 3 19 18 17
si2_b09_m400.02 3 1 3 3 3 3 3 3 3 3 14 21 14
si2_b09_m400.07 3 1 3 3 3 3 3 3 3 3 21 26 17
si2_b09_m400.09 3 1 3 3 3 3 3 3 3 3 16 24 16
si2_b09_m400.06 3 1 3 3 3 3 3 3 3 3 15 15 22
si2_b09_m400.00 3 1 3 3 3 3 3 3 3 3 20 21 20
si4_b06_m200.06 3 1 3 3 3 3 3 3 3 3 13 14 13
si4_b06_m200.03 3 1 3 3 3 3 3 3 3 3 24 16 17
si4_b06_m200.02 3 1 3 3 3 3 3 3 3 3 13 13 16
si4_b06_m200.07 3 1 3 3 3 3 3 3 3 3 14 16 23
si4_b06_m200.05 3 1 3 3 3 3 3 3 3 3 19 15 15
si4_b06_m200.08 3 1 3 3 3 3 3 3 3 3 10 9 12
si4_b06_m200.00 3 1 3 3 3 3 3 3 3 3 15 11 16
si4_b06_m200.04 3 1 3 3 3 3 3 3 3 3 22 19 14
si4_b06_m200.01 3 1 3 3 3 3 3 3 3 3 15 14 11
si4_b06_m200.09 3 1 3 3 3 3 3 3 3 3 16 18 11
si4_r005_m400.06 7 1 2276 22057 20943 1657 14214 7794 1788 2517 20925 23047 16298
si4_r005_m400.03 7 1 1587 1744 2646 1175 58834 2661 1606 6720 19149 17447 18703
si4_r005_m400.07 7 1 18299 55606 31265 21857 149145 57287 19202 143242 259400 201097 79340
si4_r005_m400.01 7 1 1228 10170 3045 908 2528 8757 2062 2128 1048 1040 2936
si4_r005_m400.04 7 1 14772 24128 37618 7804 621988 34214 11104 71083 209251 296611 58042
si4_r005_m400.00 7 1 3060 35988 31766 2496 1942 20180 2662 11273 22254 16177 11614
si4_r005_m400.09 7 1 997 8796 3709 260 1488 4758 260 260 9525 8256 10559
si4_r005_m400.05 7 1 1771 5902 2870 2724 11916 3957 1907 6223 17681 21454 13397
si4_r005_m400.08 7 1 27 5507 2118 76 22 3880 76 76 401 428 903
si4_r005_m400.02 7 1 25313 8298 1972 27601 2339920 9291 24765 122804 330446 367076 98787
si4_m4Dr2_m1296.07 6 1 17 17 17 17 17 17 17 17 51 99 36
si4_m4Dr2_m1296.00 6 1 18 18 18 18 18 18 18 18 18 18 18
si4_m4Dr2_m1296.05 6 1 21 21 21 21 21 21 21 21 21 21 69
si4_m4Dr2_m1296.04 6 1 15 15 15 15 15 15 15 15 16 30 30
si4_m4Dr2_m1296.08 6 1 310 31 27 282 1282 27 282 282 2802 2304 1513
si4_m4Dr2_m1296.01 6 1 21 21 21 21 21 21 21 21 21 21 21
si4_m4Dr2_m1296.06 6 1 13 13 13 13 13 13 13 13 13 52 13
si4_m4Dr2_m1296.02 6 1 32 32 32 32 32 32 32 32 32 119 32
si4_m4Dr2_m1296.03 6 1 52 52 52 52 52 52 52 52 99 87 87
si4_m4Dr2_m1296.09 6 1 16 16 16 16 16 16 16 16 57 32 32
si6_b09_m800.03 3 1 3 3 3 3 3 3 3 3 73 76 73
si6_b09_m800.09 3 1 3 3 3 3 3 3 3 3 73 73 74
si6_b09_m800.07 3 1 3 3 3 3 3 3 3 3 73 73 73
si6_b09_m800.05 3 1 3 3 3 3 3 3 3 3 73 75 73
si6_b09_m800.04 3 1 3 3 3 3 3 3 3 3 73 73 73
si6_b09_m800.01 3 1 3 3 3 3 3 3 3 3 73 73 73
si6_b09_m800.00 3 1 3 3 3 3 3 3 3 3 73 73 73
si6_b09_m800.02 3 1 3 3 3 3 3 3 3 3 73 73 74
si6_b09_m800.06 3 1 3 3 3 3 3 3 3 3 73 73 73
si6_b09_m800.08 3 1 3 3 3 3 3 3 3 3 73 73 74
si6_b06m_m400.00 4 1 5 5 5 5 5 5 5 5 15 16 25
si6_b06m_m400.08 4 1 4 4 4 4 4 4 4 4 12 16 8
si6_b06m_m400.03 4 1 4 4 4 4 4 4 4 4 8 4 4
si6_b06m_m400.04 4 1 7 7 7 7 7 7 7 7 7 46 7
si6_b06m_m400.06 4 1 6 6 6 6 6 6 6 6 6 6 6
si6_b06m_m400.07 4 1 6 6 6 6 6 6 6 6 6 13 12
si6_b06m_m400.09 4 1 7 7 7 7 7 7 7 7 7 14 7
si6_b06m_m400.02 4 1 3 3 3 3 3 3 3 3 9 13 3
si6_b06m_m400.01 4 1 3 3 3 3 3 3 3 3 3 3 5
si6_b06m_m400.05 4 1 2 2 2 2 2 2 2 2 4 2 10
si2_m4Dr4_m1296.08 6 1 33 36 30 39 49 30 39 39 320 247 268
si2_m4Dr4_m1296.07 6 1 37 37 37 37 37 37 37 37 37 37 37
si2_m4Dr4_m1296.03 6 1 42 83 34 92 44 34 92 92 636 600 510
si2_m4Dr4_m1296.05 6 1 25 25 25 25 25 25 25 25 65 43 25
si2_m4Dr4_m1296.06 6 1 15 15 15 15 15 15 15 15 15 15 15
si2_m4Dr4_m1296.04 6 1 35 35 35 35 35 35 35 35 35 35 47
si2_m4Dr4_m1296.09 6 1 49 36 36 49 81 36 49 49 380 383 400
si2_m4Dr4_m1296.01 6 1 25 24 24 24 31 24 24 24 150 165 105
si2_m4Dr4_m1296.00 6 1 25 25 25 25 25 25 25 25 111 61 60
si2_m4Dr4_m1296.02 6 1 296 68 55 309 326 55 309 309 1386 1191 1231
si6_m4Dr6_m1296.02 6 1 12 12 12 12 12 12 12 12 58 58 47
si6_m4Dr6_m1296.08 6 1 6 6 6 6 6 6 6 6 6 12 18
si6_m4Dr6_m1296.07 6 1 6 6 6 6 6 6 6 6 6 12 16
si6_m4Dr6_m1296.06 6 1 3 3 3 3 3 3 3 3 3 3 9
si6_m4Dr6_m1296.03 6 1 5 5 5 5 5 5 5 5 5 5 5
si6_m4Dr6_m1296.04 6 1 7 7 7 7 7 7 7 7 42 42 42
si6_m4Dr6_m1296.05 6 1 5 5 5 5 5 5 5 5 5 5 5
si6_m4Dr6_m1296.00 6 1 9 9 9 9 9 9 9 9 11 18 9
si6_m4Dr6_m1296.09 6 1 12 12 12 12 12 12 12 12 12 12 12
si6_m4Dr6_m1296.01 6 1 4 4 4 4 4 4 4 4 8 12 20
si4_m4Dr2_m256.00 6 1 9 8 9 8 10 9 8 8 49 19 31
si4_m4Dr2_m256.01 6 1 6 6 6 6 6 6 6 6 24 14 36
si4_m4Dr2_m256.05 6 1 6 6 6 6 6 6 6 6 26 18 20
si4_m4Dr2_m256.04 6 1 6 6 6 6 6 6 6 6 9 7 18
si4_m4Dr2_m256.08 6 1 4 4 4 4 4 4 4 4 4 4 21
si4_m4Dr2_m256.07 6 1 6 6 6 6 6 6 6 6 26 15 15
si4_m4Dr2_m256.06 6 1 9 9 9 9 9 9 9 9 16 15 18
si4_m4Dr2_m256.02 6 1 3 3 3 3 3 3 3 3 10 6 9
si4_m4Dr2_m256.09 6 1 3 3 3 3 3 3 3 3 8 19 15
