instance family mcsplitdown2 mcsplitdownbiasedrestarts2
all-meshes-CVIU11-pattern6-target56 13 NaN NaN
all-meshes-CVIU11-pattern6-target57 13 NaN NaN
all-meshes-CVIU11-pattern6-target58 13 NaN NaN
all-meshes-CVIU11-pattern6-target59 13 NaN NaN
all-meshes-CVIU11-pattern6-target6 13 NaN NaN
all-meshes-CVIU11-pattern6-target60 13 NaN NaN
all-meshes-CVIU11-pattern6-target61 13 NaN NaN
all-meshes-CVIU11-pattern6-target62 13 NaN NaN
all-meshes-CVIU11-pattern6-target63 13 NaN NaN
all-meshes-CVIU11-pattern6-target64 13 NaN NaN
all-meshes-CVIU11-pattern6-target65 13 NaN NaN
all-meshes-CVIU11-pattern6-target66 13 NaN NaN
all-meshes-CVIU11-pattern6-target67 13 NaN NaN
all-meshes-CVIU11-pattern6-target68 13 NaN NaN
all-meshes-CVIU11-pattern6-target69 13 NaN NaN
all-meshes-CVIU11-pattern6-target7 13 NaN NaN
all-meshes-CVIU11-pattern6-target70 13 NaN NaN
all-meshes-CVIU11-pattern6-target72 13 NaN NaN
all-meshes-CVIU11-pattern6-target73 13 NaN NaN
all-meshes-CVIU11-pattern6-target74 13 NaN NaN
all-meshes-CVIU11-pattern6-target76 13 NaN NaN
all-meshes-CVIU11-pattern6-target77 13 NaN NaN
all-meshes-CVIU11-pattern6-target78 13 NaN NaN
all-meshes-CVIU11-pattern6-target79 13 NaN NaN
all-meshes-CVIU11-pattern6-target8 13 NaN NaN
all-meshes-CVIU11-pattern6-target80 13 NaN NaN
all-meshes-CVIU11-pattern6-target81 13 NaN NaN
all-meshes-CVIU11-pattern6-target82 13 NaN NaN
all-meshes-CVIU11-pattern6-target83 13 NaN NaN
all-meshes-CVIU11-pattern6-target84 13 NaN NaN
all-meshes-CVIU11-pattern6-target85 13 NaN NaN
all-meshes-CVIU11-pattern6-target86 13 NaN NaN
all-meshes-CVIU11-pattern6-target87 13 NaN NaN
all-meshes-CVIU11-pattern6-target88 13 NaN NaN
all-meshes-CVIU11-pattern6-target89 13 NaN NaN
all-meshes-CVIU11-pattern6-target9 13 NaN NaN
all-meshes-CVIU11-pattern6-target90 13 NaN NaN
all-meshes-CVIU11-pattern6-target91 13 NaN NaN
all-meshes-CVIU11-pattern6-target92 13 NaN NaN
all-meshes-CVIU11-pattern6-target93 13 NaN NaN
all-meshes-CVIU11-pattern6-target94 13 NaN NaN
all-meshes-CVIU11-pattern6-target96 13 NaN NaN
all-meshes-CVIU11-pattern6-target97 13 NaN NaN
all-meshes-CVIU11-pattern6-target98 13 NaN NaN
all-meshes-CVIU11-pattern6-target99 13 NaN NaN
all-images-CVIU11-pattern1-target1 14 147 162
all-images-CVIU11-pattern1-target10 14 NaN NaN
all-images-CVIU11-pattern1-target100 14 NaN NaN
all-images-CVIU11-pattern1-target101 14 NaN NaN
all-images-CVIU11-pattern1-target102 14 NaN NaN
all-images-CVIU11-pattern1-target103 14 NaN NaN
all-images-CVIU11-pattern1-target104 14 NaN NaN
all-images-CVIU11-pattern1-target105 14 NaN NaN
all-images-CVIU11-pattern1-target106 14 NaN NaN
all-images-CVIU11-pattern1-target107 14 NaN NaN
all-images-CVIU11-pattern1-target108 14 NaN NaN
all-images-CVIU11-pattern1-target109 14 NaN NaN
all-images-CVIU11-pattern1-target11 14 NaN NaN
all-images-CVIU11-pattern1-target110 14 NaN NaN
all-images-CVIU11-pattern1-target111 14 NaN NaN
all-images-CVIU11-pattern1-target112 14 NaN NaN
all-images-CVIU11-pattern1-target113 14 NaN NaN
all-images-CVIU11-pattern1-target114 14 NaN NaN
all-images-CVIU11-pattern1-target115 14 NaN NaN
all-images-CVIU11-pattern1-target116 14 NaN NaN
all-images-CVIU11-pattern1-target117 14 NaN NaN
all-images-CVIU11-pattern1-target118 14 NaN NaN
all-images-CVIU11-pattern1-target119 14 NaN NaN
all-images-CVIU11-pattern1-target12 14 NaN NaN
all-images-CVIU11-pattern1-target120 14 NaN NaN
all-images-CVIU11-pattern1-target121 14 NaN NaN
all-images-CVIU11-pattern1-target122 14 NaN NaN
all-images-CVIU11-pattern1-target123 14 NaN NaN
all-images-CVIU11-pattern1-target124 14 NaN NaN
all-images-CVIU11-pattern1-target125 14 NaN NaN
all-images-CVIU11-pattern1-target126 14 NaN NaN
all-images-CVIU11-pattern1-target127 14 NaN NaN
all-images-CVIU11-pattern1-target128 14 NaN NaN
all-images-CVIU11-pattern1-target129 14 NaN NaN
all-images-CVIU11-pattern1-target13 14 NaN NaN
all-images-CVIU11-pattern1-target130 14 NaN NaN
all-images-CVIU11-pattern1-target131 14 NaN NaN
all-images-CVIU11-pattern1-target132 14 NaN NaN
all-images-CVIU11-pattern1-target133 14 NaN NaN
all-images-CVIU11-pattern1-target134 14 NaN NaN
all-images-CVIU11-pattern1-target135 14 NaN NaN
all-images-CVIU11-pattern1-target136 14 NaN NaN
all-images-CVIU11-pattern1-target137 14 NaN NaN
all-images-CVIU11-pattern1-target138 14 NaN NaN
all-images-CVIU11-pattern1-target139 14 NaN NaN
all-images-CVIU11-pattern1-target14 14 NaN NaN
all-images-CVIU11-pattern1-target140 14 NaN NaN
all-images-CVIU11-pattern1-target141 14 NaN NaN
all-images-CVIU11-pattern1-target142 14 NaN NaN
all-images-CVIU11-pattern1-target143 14 NaN NaN
all-images-CVIU11-pattern1-target144 14 NaN NaN
all-images-CVIU11-pattern1-target145 14 NaN NaN
all-images-CVIU11-pattern1-target146 14 NaN NaN
all-images-CVIU11-pattern1-target15 14 NaN NaN
all-images-CVIU11-pattern1-target16 14 NaN NaN
all-images-CVIU11-pattern1-target17 14 NaN NaN
all-images-CVIU11-pattern1-target18 14 NaN NaN
all-images-CVIU11-pattern1-target19 14 NaN NaN
all-images-CVIU11-pattern1-target2 14 NaN NaN
all-images-CVIU11-pattern1-target20 14 NaN NaN
all-images-CVIU11-pattern1-target21 14 NaN NaN
all-images-CVIU11-pattern1-target22 14 NaN NaN
all-images-CVIU11-pattern1-target23 14 NaN NaN
all-images-CVIU11-pattern1-target24 14 NaN NaN
all-images-CVIU11-pattern1-target25 14 NaN NaN
all-images-CVIU11-pattern1-target26 14 NaN NaN
all-images-CVIU11-pattern1-target27 14 NaN NaN
all-images-CVIU11-pattern1-target28 14 NaN NaN
all-images-CVIU11-pattern1-target29 14 NaN NaN
all-images-CVIU11-pattern1-target3 14 NaN NaN
all-images-CVIU11-pattern1-target30 14 NaN NaN
all-images-CVIU11-pattern1-target31 14 NaN NaN
all-images-CVIU11-pattern1-target32 14 NaN NaN
all-images-CVIU11-pattern1-target33 14 NaN NaN
all-images-CVIU11-pattern1-target34 14 NaN NaN
all-images-CVIU11-pattern1-target35 14 NaN NaN
all-images-CVIU11-pattern1-target36 14 NaN NaN
all-images-CVIU11-pattern1-target37 14 NaN NaN
all-images-CVIU11-pattern1-target38 14 NaN NaN
all-images-CVIU11-pattern1-target39 14 NaN NaN
all-images-CVIU11-pattern1-target4 14 NaN NaN
all-images-CVIU11-pattern1-target40 14 NaN NaN
all-images-CVIU11-pattern1-target41 14 NaN NaN
all-images-CVIU11-pattern1-target42 14 NaN NaN
all-images-CVIU11-pattern1-target43 14 NaN NaN
all-images-CVIU11-pattern1-target44 14 NaN NaN
all-images-CVIU11-pattern1-target45 14 NaN NaN
all-images-CVIU11-pattern1-target46 14 NaN NaN
all-images-CVIU11-pattern1-target47 14 NaN NaN
all-images-CVIU11-pattern1-target48 14 NaN NaN
all-images-CVIU11-pattern1-target49 14 NaN NaN
all-images-CVIU11-pattern1-target5 14 NaN NaN
all-images-CVIU11-pattern1-target50 14 NaN NaN
all-images-CVIU11-pattern1-target51 14 NaN NaN
all-images-CVIU11-pattern1-target52 14 NaN NaN
all-images-CVIU11-pattern1-target53 14 NaN NaN
all-images-CVIU11-pattern1-target54 14 NaN NaN
all-images-CVIU11-pattern1-target55 14 NaN NaN
all-images-CVIU11-pattern1-target56 14 NaN NaN
all-images-CVIU11-pattern1-target57 14 NaN NaN
all-images-CVIU11-pattern1-target58 14 NaN NaN
all-images-CVIU11-pattern1-target59 14 NaN NaN
all-images-CVIU11-pattern1-target6 14 NaN NaN
all-images-CVIU11-pattern1-target60 14 NaN NaN
all-images-CVIU11-pattern1-target61 14 NaN NaN
all-images-CVIU11-pattern1-target62 14 NaN NaN
all-images-CVIU11-pattern1-target63 14 NaN NaN
all-images-CVIU11-pattern1-target64 14 NaN NaN
all-images-CVIU11-pattern1-target65 14 NaN NaN
all-images-CVIU11-pattern1-target66 14 NaN NaN
all-images-CVIU11-pattern1-target67 14 NaN NaN
all-images-CVIU11-pattern1-target68 14 NaN NaN
all-images-CVIU11-pattern1-target69 14 NaN NaN
all-images-CVIU11-pattern1-target7 14 NaN NaN
all-images-CVIU11-pattern1-target70 14 NaN NaN
all-images-CVIU11-pattern1-target71 14 NaN NaN
all-images-CVIU11-pattern1-target72 14 NaN NaN
all-images-CVIU11-pattern1-target73 14 NaN NaN
all-images-CVIU11-pattern1-target74 14 NaN NaN
all-images-CVIU11-pattern1-target75 14 NaN NaN
all-images-CVIU11-pattern1-target76 14 NaN NaN
all-images-CVIU11-pattern1-target77 14 NaN NaN
all-images-CVIU11-pattern1-target78 14 NaN NaN
all-images-CVIU11-pattern1-target79 14 NaN NaN
all-images-CVIU11-pattern1-target8 14 NaN NaN
all-images-CVIU11-pattern1-target80 14 NaN NaN
all-images-CVIU11-pattern1-target81 14 NaN NaN
all-images-CVIU11-pattern1-target82 14 NaN NaN
all-images-CVIU11-pattern1-target83 14 NaN NaN
all-images-CVIU11-pattern1-target84 14 NaN NaN
all-images-CVIU11-pattern1-target85 14 NaN NaN
all-images-CVIU11-pattern1-target86 14 NaN NaN
all-images-CVIU11-pattern1-target87 14 NaN NaN
all-images-CVIU11-pattern1-target88 14 NaN NaN
all-images-CVIU11-pattern1-target89 14 NaN NaN
all-images-CVIU11-pattern1-target9 14 NaN NaN
all-images-CVIU11-pattern1-target90 14 NaN NaN
all-images-CVIU11-pattern1-target91 14 NaN NaN
all-images-CVIU11-pattern1-target92 14 NaN NaN
all-images-CVIU11-pattern1-target93 14 NaN NaN
all-images-CVIU11-pattern1-target94 14 NaN NaN
all-images-CVIU11-pattern1-target95 14 NaN NaN
all-images-CVIU11-pattern1-target96 14 NaN NaN
all-images-CVIU11-pattern1-target97 14 NaN NaN
all-images-CVIU11-pattern1-target98 14 NaN NaN
all-images-CVIU11-pattern1-target99 14 NaN NaN
all-images-CVIU11-pattern10-target1 14 NaN NaN
all-images-CVIU11-pattern10-target10 14 NaN NaN
all-images-CVIU11-pattern10-target100 14 NaN NaN
all-images-CVIU11-pattern10-target101 14 NaN NaN
all-images-CVIU11-pattern10-target102 14 NaN NaN
all-images-CVIU11-pattern10-target103 14 NaN NaN
all-images-CVIU11-pattern10-target104 14 NaN NaN
all-images-CVIU11-pattern10-target105 14 NaN NaN
all-images-CVIU11-pattern10-target106 14 NaN NaN
all-images-CVIU11-pattern10-target107 14 NaN NaN
all-images-CVIU11-pattern10-target108 14 NaN NaN
all-images-CVIU11-pattern10-target109 14 NaN NaN
all-images-CVIU11-pattern10-target11 14 NaN NaN
all-images-CVIU11-pattern10-target110 14 NaN NaN
all-images-CVIU11-pattern10-target111 14 NaN NaN
all-images-CVIU11-pattern10-target112 14 NaN NaN
all-images-CVIU11-pattern10-target113 14 NaN NaN
all-images-CVIU11-pattern10-target114 14 NaN NaN
all-images-CVIU11-pattern10-target115 14 NaN NaN
all-images-CVIU11-pattern10-target116 14 NaN NaN
all-images-CVIU11-pattern10-target117 14 NaN NaN
all-images-CVIU11-pattern10-target118 14 NaN NaN
all-images-CVIU11-pattern10-target119 14 NaN NaN
all-images-CVIU11-pattern10-target12 14 NaN NaN
all-images-CVIU11-pattern10-target120 14 NaN NaN
all-images-CVIU11-pattern10-target121 14 NaN NaN
all-images-CVIU11-pattern10-target122 14 NaN NaN
all-images-CVIU11-pattern10-target123 14 NaN NaN
all-images-CVIU11-pattern10-target124 14 NaN NaN
all-images-CVIU11-pattern10-target125 14 NaN NaN
all-images-CVIU11-pattern10-target126 14 NaN NaN
all-images-CVIU11-pattern10-target127 14 NaN NaN
all-images-CVIU11-pattern10-target128 14 NaN NaN
all-images-CVIU11-pattern10-target129 14 NaN NaN
all-images-CVIU11-pattern10-target13 14 NaN NaN
all-images-CVIU11-pattern10-target130 14 NaN NaN
all-images-CVIU11-pattern10-target131 14 NaN NaN
all-images-CVIU11-pattern10-target132 14 NaN NaN
all-images-CVIU11-pattern10-target133 14 NaN NaN
all-images-CVIU11-pattern10-target134 14 NaN NaN
all-images-CVIU11-pattern10-target135 14 NaN NaN
all-images-CVIU11-pattern10-target136 14 NaN NaN
all-images-CVIU11-pattern10-target137 14 NaN NaN
all-images-CVIU11-pattern10-target138 14 NaN NaN
all-images-CVIU11-pattern10-target139 14 NaN NaN
all-images-CVIU11-pattern10-target14 14 NaN NaN
all-images-CVIU11-pattern10-target140 14 NaN NaN
all-images-CVIU11-pattern10-target141 14 NaN NaN
all-images-CVIU11-pattern10-target142 14 NaN NaN
all-images-CVIU11-pattern10-target143 14 NaN NaN
all-images-CVIU11-pattern10-target144 14 NaN NaN
all-images-CVIU11-pattern10-target145 14 NaN NaN
all-images-CVIU11-pattern10-target146 14 NaN NaN
all-images-CVIU11-pattern10-target15 14 NaN NaN
all-images-CVIU11-pattern10-target16 14 NaN NaN
all-images-CVIU11-pattern10-target17 14 NaN NaN
all-images-CVIU11-pattern10-target18 14 NaN NaN
all-images-CVIU11-pattern10-target19 14 NaN NaN
all-images-CVIU11-pattern10-target2 14 NaN NaN
all-images-CVIU11-pattern10-target20 14 NaN NaN
all-images-CVIU11-pattern10-target21 14 NaN NaN
all-images-CVIU11-pattern10-target22 14 NaN NaN
all-images-CVIU11-pattern10-target23 14 NaN NaN
all-images-CVIU11-pattern10-target24 14 NaN NaN
all-images-CVIU11-pattern10-target25 14 NaN NaN
all-images-CVIU11-pattern10-target26 14 NaN NaN
all-images-CVIU11-pattern10-target27 14 119 141
all-images-CVIU11-pattern10-target28 14 NaN NaN
all-images-CVIU11-pattern10-target29 14 NaN NaN
all-images-CVIU11-pattern10-target3 14 NaN NaN
all-images-CVIU11-pattern10-target30 14 NaN NaN
all-images-CVIU11-pattern10-target31 14 NaN NaN
all-images-CVIU11-pattern10-target32 14 NaN NaN
all-images-CVIU11-pattern10-target33 14 NaN NaN
all-images-CVIU11-pattern10-target34 14 NaN NaN
all-images-CVIU11-pattern10-target35 14 NaN NaN
all-images-CVIU11-pattern10-target36 14 NaN NaN
all-images-CVIU11-pattern10-target37 14 NaN NaN
all-images-CVIU11-pattern10-target38 14 NaN NaN
all-images-CVIU11-pattern10-target39 14 NaN NaN
all-images-CVIU11-pattern10-target4 14 NaN NaN
all-images-CVIU11-pattern10-target40 14 NaN NaN
all-images-CVIU11-pattern10-target41 14 NaN NaN
all-images-CVIU11-pattern10-target42 14 NaN NaN
all-images-CVIU11-pattern10-target43 14 NaN NaN
all-images-CVIU11-pattern10-target44 14 NaN NaN
all-images-CVIU11-pattern10-target45 14 NaN NaN
all-images-CVIU11-pattern10-target46 14 NaN NaN
all-images-CVIU11-pattern10-target47 14 NaN NaN
all-images-CVIU11-pattern10-target48 14 NaN NaN
all-images-CVIU11-pattern10-target49 14 NaN NaN
all-images-CVIU11-pattern10-target5 14 NaN NaN
all-images-CVIU11-pattern10-target50 14 NaN NaN
all-images-CVIU11-pattern10-target51 14 NaN NaN
all-images-CVIU11-pattern10-target52 14 NaN NaN
all-images-CVIU11-pattern10-target53 14 NaN NaN
all-images-CVIU11-pattern10-target54 14 NaN NaN
all-images-CVIU11-pattern10-target55 14 NaN NaN
all-images-CVIU11-pattern10-target56 14 NaN NaN
all-images-CVIU11-pattern10-target57 14 NaN NaN
all-images-CVIU11-pattern10-target58 14 NaN NaN
all-images-CVIU11-pattern10-target59 14 NaN NaN
all-images-CVIU11-pattern10-target6 14 NaN NaN
all-images-CVIU11-pattern10-target60 14 NaN NaN
all-images-CVIU11-pattern10-target61 14 NaN NaN
all-images-CVIU11-pattern10-target62 14 NaN NaN
all-images-CVIU11-pattern10-target63 14 NaN NaN
all-images-CVIU11-pattern10-target64 14 NaN NaN
all-images-CVIU11-pattern10-target65 14 NaN NaN
all-images-CVIU11-pattern10-target66 14 NaN NaN
all-images-CVIU11-pattern10-target67 14 NaN NaN
all-images-CVIU11-pattern10-target68 14 NaN NaN
all-images-CVIU11-pattern10-target69 14 NaN NaN
all-images-CVIU11-pattern10-target7 14 NaN NaN
all-images-CVIU11-pattern10-target70 14 NaN NaN
all-images-CVIU11-pattern10-target71 14 NaN NaN
all-images-CVIU11-pattern10-target72 14 NaN NaN
all-images-CVIU11-pattern10-target73 14 NaN NaN
all-images-CVIU11-pattern10-target74 14 NaN NaN
all-images-CVIU11-pattern10-target75 14 NaN NaN
all-images-CVIU11-pattern10-target76 14 NaN NaN
all-images-CVIU11-pattern10-target77 14 NaN NaN
all-images-CVIU11-pattern10-target78 14 NaN NaN
all-images-CVIU11-pattern10-target79 14 NaN NaN
all-images-CVIU11-pattern10-target8 14 NaN NaN
all-images-CVIU11-pattern10-target80 14 NaN NaN
all-images-CVIU11-pattern10-target81 14 NaN NaN
all-images-CVIU11-pattern10-target82 14 NaN NaN
all-images-CVIU11-pattern10-target83 14 NaN NaN
all-images-CVIU11-pattern10-target84 14 NaN NaN
all-images-CVIU11-pattern10-target85 14 NaN NaN
all-images-CVIU11-pattern10-target86 14 NaN NaN
all-images-CVIU11-pattern10-target87 14 NaN NaN
all-images-CVIU11-pattern10-target88 14 NaN NaN
all-images-CVIU11-pattern10-target89 14 NaN NaN
all-images-CVIU11-pattern10-target9 14 NaN NaN
all-images-CVIU11-pattern10-target90 14 NaN NaN
all-images-CVIU11-pattern10-target91 14 NaN NaN
all-images-CVIU11-pattern10-target92 14 NaN NaN
all-images-CVIU11-pattern10-target93 14 NaN NaN
all-images-CVIU11-pattern10-target94 14 NaN NaN
all-images-CVIU11-pattern10-target95 14 NaN NaN
all-images-CVIU11-pattern10-target96 14 NaN NaN
all-images-CVIU11-pattern10-target97 14 NaN NaN
all-images-CVIU11-pattern10-target98 14 NaN NaN
all-images-CVIU11-pattern10-target99 14 NaN NaN
all-images-CVIU11-pattern11-target1 14 290 829
all-images-CVIU11-pattern11-target10 14 189 292
all-images-CVIU11-pattern11-target100 14 47 186
all-images-CVIU11-pattern11-target101 14 68 201
all-images-CVIU11-pattern11-target102 14 105 304
all-images-CVIU11-pattern11-target103 14 256 460
all-images-CVIU11-pattern11-target104 14 307 349
all-images-CVIU11-pattern11-target105 14 252 295
all-images-CVIU11-pattern11-target106 14 211 485
all-images-CVIU11-pattern11-target107 14 165 252
all-images-CVIU11-pattern11-target108 14 399 721
all-images-CVIU11-pattern11-target109 14 246 456
all-images-CVIU11-pattern11-target11 14 115 173
all-images-CVIU11-pattern11-target110 14 124 266
all-images-CVIU11-pattern11-target111 14 126 248
all-images-CVIU11-pattern11-target112 14 108 250
all-images-CVIU11-pattern11-target113 14 112 202
all-images-CVIU11-pattern11-target114 14 97 213
all-images-CVIU11-pattern11-target115 14 197 336
all-images-CVIU11-pattern11-target116 14 320 667
all-images-CVIU11-pattern11-target117 14 314 558
all-images-CVIU11-pattern11-target118 14 186 328
all-images-CVIU11-pattern11-target119 14 495 547
all-images-CVIU11-pattern11-target12 14 222 440
all-images-CVIU11-pattern11-target120 14 383 368
all-images-CVIU11-pattern11-target121 14 338 474
all-images-CVIU11-pattern11-target122 14 142 383
all-images-CVIU11-pattern11-target123 14 305 472
all-images-CVIU11-pattern11-target124 14 194 336
all-images-CVIU11-pattern11-target125 14 268 415
all-images-CVIU11-pattern11-target126 14 33 57
all-images-CVIU11-pattern11-target127 14 385 567
all-images-CVIU11-pattern11-target128 14 327 401
all-images-CVIU11-pattern11-target129 14 78 100
all-images-CVIU11-pattern11-target13 14 203 453
all-images-CVIU11-pattern11-target130 14 101 58
all-images-CVIU11-pattern11-target131 14 186 237
all-images-CVIU11-pattern11-target132 14 505 574
all-images-CVIU11-pattern11-target133 14 214 322
all-images-CVIU11-pattern11-target134 14 351 372
all-images-CVIU11-pattern11-target135 14 125 396
all-images-CVIU11-pattern11-target136 14 187 352
all-images-CVIU11-pattern11-target137 14 60 134
all-images-CVIU11-pattern11-target138 14 369 685
all-images-CVIU11-pattern11-target139 14 55 271
all-images-CVIU11-pattern11-target14 14 58 202
all-images-CVIU11-pattern11-target140 14 94 203
all-images-CVIU11-pattern11-target141 14 40 72
all-images-CVIU11-pattern11-target142 14 184 325
all-images-CVIU11-pattern11-target143 14 259 214
all-images-CVIU11-pattern11-target144 14 168 290
all-images-CVIU11-pattern11-target145 14 197 131
all-images-CVIU11-pattern11-target146 14 513 410
all-images-CVIU11-pattern11-target15 14 48 98
all-images-CVIU11-pattern11-target16 14 172 318
all-images-CVIU11-pattern11-target17 14 274 511
all-images-CVIU11-pattern11-target18 14 243 369
all-images-CVIU11-pattern11-target19 14 440 774
all-images-CVIU11-pattern11-target2 14 84 160
all-images-CVIU11-pattern11-target20 14 380 433
all-images-CVIU11-pattern11-target21 14 322 393
all-images-CVIU11-pattern11-target22 14 115 201
all-images-CVIU11-pattern11-target23 14 344 484
all-images-CVIU11-pattern11-target24 14 96 121
all-images-CVIU11-pattern11-target25 14 139 246
all-images-CVIU11-pattern11-target26 14 77 170
all-images-CVIU11-pattern11-target27 14 468 461
all-images-CVIU11-pattern11-target28 14 94 82
all-images-CVIU11-pattern11-target29 14 464 702
all-images-CVIU11-pattern11-target3 14 388 618
all-images-CVIU11-pattern11-target30 14 426 624
all-images-CVIU11-pattern11-target31 14 226 313
all-images-CVIU11-pattern11-target32 14 524 745
all-images-CVIU11-pattern11-target33 14 392 804
all-images-CVIU11-pattern11-target34 14 170 428
all-images-CVIU11-pattern11-target35 14 399 677
all-images-CVIU11-pattern11-target36 14 112 286
all-images-CVIU11-pattern11-target37 14 527 1128
all-images-CVIU11-pattern11-target38 14 382 506
all-images-CVIU11-pattern11-target39 14 201 193
all-images-CVIU11-pattern11-target4 14 368 540
all-images-CVIU11-pattern11-target40 14 243 368
all-images-CVIU11-pattern11-target41 14 299 419
all-images-CVIU11-pattern11-target42 14 150 340
all-images-CVIU11-pattern11-target43 14 483 604
all-images-CVIU11-pattern11-target44 14 344 964
all-images-CVIU11-pattern11-target45 14 388 1350
all-images-CVIU11-pattern11-target46 14 241 304
all-images-CVIU11-pattern11-target47 14 370 810
all-images-CVIU11-pattern11-target48 14 118 311
all-images-CVIU11-pattern11-target49 14 207 484
all-images-CVIU11-pattern11-target5 14 284 575
all-images-CVIU11-pattern11-target50 14 319 610
all-images-CVIU11-pattern11-target51 14 163 315
all-images-CVIU11-pattern11-target52 14 210 315
all-images-CVIU11-pattern11-target53 14 104 278
all-images-CVIU11-pattern11-target54 14 363 390
all-images-CVIU11-pattern11-target55 14 122 171
all-images-CVIU11-pattern11-target56 14 145 114
all-images-CVIU11-pattern11-target57 14 435 999
all-images-CVIU11-pattern11-target58 14 106 135
all-images-CVIU11-pattern11-target59 14 349 567
all-images-CVIU11-pattern11-target6 14 421 682
all-images-CVIU11-pattern11-target60 14 292 411
all-images-CVIU11-pattern11-target61 14 282 526
all-images-CVIU11-pattern11-target62 14 357 535
all-images-CVIU11-pattern11-target63 14 237 573
all-images-CVIU11-pattern11-target64 14 193 438
all-images-CVIU11-pattern11-target65 14 204 304
all-images-CVIU11-pattern11-target66 14 100 304
all-images-CVIU11-pattern11-target67 14 333 599
all-images-CVIU11-pattern11-target68 14 388 647
all-images-CVIU11-pattern11-target69 14 564 1143
all-images-CVIU11-pattern11-target7 14 421 414
all-images-CVIU11-pattern11-target70 14 457 687
all-images-CVIU11-pattern11-target71 14 295 458
all-images-CVIU11-pattern11-target72 14 225 376
all-images-CVIU11-pattern11-target73 14 331 538
all-images-CVIU11-pattern11-target74 14 301 642
all-images-CVIU11-pattern11-target75 14 390 704
all-images-CVIU11-pattern11-target76 14 550 1120
all-images-CVIU11-pattern11-target77 14 537 847
all-images-CVIU11-pattern11-target78 14 381 580
all-images-CVIU11-pattern11-target79 14 61 137
