instance family sat glasgowdegreenorestartsnonogoodsinduced glasgowbiasedinduced
si2_r005_m400.02 7 1 407530 410544
si2_r005_m400.03 7 1 46438 55807
si2_r005_m400.00 7 1 49640 38141
si2_r005_m400.07 7 1 155735 183087
si2_r005_m400.09 7 1 4086 5689
si2_r005_m400.04 7 1 21626 43085
si2_r005_m400.01 7 1 1742 2507
si2_b06m_m400.03 4 1 17 17
si2_b06m_m400.06 4 1 18 15
si2_b06m_m400.05 4 1 12 12
si2_b06m_m400.01 4 1 22 22
si2_b06m_m400.00 4 1 11 11
si2_b06m_m400.08 4 1 12 12
si2_b06m_m400.07 4 1 13 13
si2_b06m_m400.09 4 1 7 7
si2_b06m_m400.04 4 1 21 20
si2_b06m_m400.02 4 1 4 4
si6_r005_m600.02 7 1 1815 1473
si6_r005_m600.08 7 1 22 47
si6_r005_m600.03 7 1 502 550
si6_r005_m600.05 7 1 292 1437
si6_r005_m600.07 7 1 853 372
si6_r005_m600.04 7 1 253 871
si6_r005_m600.06 7 1 3065 3233
si6_r005_m600.01 7 1 180 135
si6_r005_m600.09 7 1 24 995
si6_r005_m600.00 7 1 172 279
si6_r005_m200.02 7 1 122 108
si6_r005_m200.08 7 1 26 25
si6_r005_m200.09 7 1 45 33
si6_r005_m200.05 7 1 3 3
si6_r005_m200.03 7 1 34 35
si6_r005_m200.00 7 1 96 109
si6_r005_m200.04 7 1 13 22
si6_r005_m200.07 7 1 20 49
si6_r005_m200.01 7 1 5 8
si6_r005_m200.06 7 1 11 12
si2_m4Dr6_m625.06 6 1 35 34
si2_m4Dr6_m625.08 6 1 21 23
si2_m4Dr6_m625.07 6 1 19 19
si2_m4Dr6_m625.03 6 1 58 61
si2_m4Dr6_m625.04 6 1 13 14
si2_m4Dr6_m625.05 6 1 23 24
si2_m4Dr6_m625.09 6 1 27 20
si2_m4Dr6_m625.01 6 1 16 16
si2_m4Dr6_m625.02 6 1 55 21
si2_m4Dr6_m625.00 6 1 21 21
si6_b03_m800.02 3 1 3 3
si6_b03_m800.04 3 1 3 3
si6_b03_m800.03 3 1 3 3
si6_b03_m800.05 3 1 3 3
si6_b03_m800.06 3 1 3 3
si6_b03_m800.01 3 1 3 3
si6_b03_m800.00 3 1 3 3
si6_b03_m800.07 3 1 3 3
si6_b03_m800.09 3 1 3 3
si6_b03_m800.08 3 1 3 3
si4_m4D_m1296.09 5 1 3 3
si4_m4D_m1296.06 5 1 3 3
si4_m4D_m1296.05 5 1 3 3
si4_m4D_m1296.00 5 1 77364 1718
si4_m4D_m1296.03 5 1 668 323
si4_m4D_m1296.04 5 1 3 3
si4_m4D_m1296.08 5 1 NaN 4496
si4_m4D_m1296.02 5 1 311 260
si4_m4D_m1296.01 5 1 3 3
si4_m4D_m1296.07 5 1 3 3
si6_b03m_m400.03 4 1 22 22
si6_b03m_m400.01 4 1 12 12
si6_b03m_m400.09 4 1 30 30
si6_b03m_m400.08 4 1 11 11
si6_b03m_m400.07 4 1 13 13
si6_b03m_m400.02 4 1 16 16
si6_b03m_m400.05 4 1 25 25
si6_b03m_m400.00 4 1 19 18
si6_b03m_m400.06 4 1 21 21
si6_b03m_m400.04 4 1 17 17
si4_m4D_m256.07 5 1 3 3
si4_m4D_m256.06 5 1 3 3
si4_m4D_m256.05 5 1 4 4
si4_m4D_m256.08 5 1 11 11
si4_m4D_m256.04 5 1 7 6
si4_m4D_m256.09 5 1 8 8
si4_m4D_m256.02 5 1 4 4
si4_m4D_m256.00 5 1 9 7
si4_m4D_m256.03 5 1 3 3
si4_m4D_m256.01 5 1 10 10
si6_b06m_m800.07 4 1 6 6
si6_b06m_m800.04 4 1 13 13
si6_b06m_m800.01 4 1 6 6
si6_b06m_m800.00 4 1 10 10
si6_b06m_m800.05 4 1 5 5
si6_b06m_m800.08 4 1 6 6
si6_b06m_m800.09 4 1 6 6
si6_b06m_m800.02 4 1 10 10
si6_b06m_m800.03 4 1 6 6
si6_b06m_m800.06 4 1 5 5
si4_r001_m400.08 7 1 105 304
si4_r001_m400.06 7 1 4 4
si4_r001_m400.02 7 1 11 18
si4_r001_m400.00 7 1 42 64
si4_r001_m400.04 7 1 72 75
si4_r001_m400.03 7 1 20 11
si4_r001_m400.09 7 1 9 11
si4_r001_m400.05 7 1 206 364
si4_r001_m400.01 7 1 9 30
si4_r001_m400.07 7 1 490 490
si2_m4Dr6_m1296.00 6 1 38 38
si2_m4Dr6_m1296.01 6 1 42 42
si2_m4Dr6_m1296.09 6 1 42 42
si2_m4Dr6_m1296.06 6 1 48 48
si2_m4Dr6_m1296.03 6 1 18 18
si2_m4Dr6_m1296.02 6 1 28 28
si2_m4Dr6_m1296.05 6 1 41 41
si2_m4Dr6_m1296.08 6 1 27 26
si2_m4Dr6_m1296.04 6 1 35 35
si2_m4Dr6_m1296.07 6 1 33 33
si2_b03_m800.07 3 1 3 3
si2_b03_m800.08 3 1 3 3
si2_b03_m800.04 3 1 3 3
si2_b03_m800.05 3 1 3 3
si2_b03_m800.09 3 1 3 3
si2_b03_m800.00 3 1 3 3
si2_b03_m800.02 3 1 3 3
si2_b03_m800.03 3 1 3 3
si2_b03_m800.01 3 1 3 3
si2_b03_m800.06 3 1 3 3
si4_b03m_m200.05 4 1 11 11
si4_b03m_m200.02 4 1 20 20
si4_b03m_m200.04 4 1 15 15
si4_b03m_m200.07 4 1 10 10
si4_b03m_m200.00 4 1 13 13
si4_b03m_m200.06 4 1 12 12
si4_b03m_m200.03 4 1 12 12
si4_b03m_m200.09 4 1 18 18
si4_b03m_m200.08 4 1 16 16
si4_b03m_m200.01 4 1 22 22
si2_b06m_m200.04 4 1 7 7
si2_b06m_m200.03 4 1 7 7
si2_b06m_m200.08 4 1 2 2
si2_b06m_m200.06 4 1 10 10
si2_b06m_m200.05 4 1 6 6
si2_b06m_m200.02 4 1 1 1
si2_b06m_m200.00 4 1 15 15
si2_b06m_m200.01 4 1 13 13
si2_b06m_m200.09 4 1 5 5
si2_b06m_m200.07 4 1 7 7
si6_m4Dr4_m625.05 6 1 3 3
si6_m4Dr4_m625.09 6 1 4 4
si6_m4Dr4_m625.04 6 1 8 8
si6_m4Dr4_m625.00 6 1 1 1
si6_m4Dr4_m625.08 6 1 6 6
si6_m4Dr4_m625.06 6 1 5 5
si6_m4Dr4_m625.01 6 1 7 6
si6_m4Dr4_m625.03 6 1 2 2
si6_m4Dr4_m625.07 6 1 7 7
si6_m4Dr4_m625.02 6 1 2 2
si4_b03_m200.06 3 1 3 3
si4_b03_m200.02 3 1 3 3
si4_b03_m200.07 3 1 3 3
si4_b03_m200.04 3 1 3 3
si4_b03_m200.03 3 1 3 3
si4_b03_m200.05 3 1 3 3
si4_b03_m200.09 3 1 3 3
si4_b03_m200.01 3 1 3 3
si4_b03_m200.00 3 1 3 3
si4_b03_m200.08 3 1 3 3
si2_b03_m400.03 3 1 3 3
si2_b03_m400.06 3 1 3 3
si2_b03_m400.07 3 1 3 3
si2_b03_m400.01 3 1 3 3
si2_b03_m400.05 3 1 3 3
si2_b03_m400.09 3 1 3 3
si2_b03_m400.02 3 1 3 3
si2_b03_m400.00 3 1 3 3
si2_b03_m400.08 3 1 3 3
si2_b03_m400.04 3 1 3 3
si4_b09_m200.02 3 1 3 3
si4_b09_m200.01 3 1 3 3
si4_b09_m200.00 3 1 3 3
si4_b09_m200.09 3 1 3 3
si4_b09_m200.08 3 1 3 3
si4_b09_m200.04 3 1 3 3
si4_b09_m200.06 3 1 3 3
si4_b09_m200.05 3 1 3 3
si4_b09_m200.07 3 1 3 3
si4_b09_m200.03 3 1 3 3
si4_m4Dr4_m256.05 6 1 3 3
si4_m4Dr4_m256.09 6 1 3 3
si4_m4Dr4_m256.01 6 1 6 6
si4_m4Dr4_m256.03 6 1 6 6
si4_m4Dr4_m256.06 6 1 12 12
si4_m4Dr4_m256.07 6 1 1 1
si4_m4Dr4_m256.00 6 1 6 6
si4_m4Dr4_m256.02 6 1 3 3
si4_m4Dr4_m256.08 6 1 6 6
si4_m4Dr4_m256.04 6 1 5 5
si2_m4D_m625.01 5 1 1063 6
si2_m4D_m625.00 5 1 10 10
si2_m4D_m625.08 5 1 826 910
si2_m4D_m625.04 5 1 25 18
si2_m4D_m625.09 5 1 594 853
si2_m4D_m625.02 5 1 37 47
si2_m4D_m625.05 5 1 496 48
si2_m4D_m625.06 5 1 1247 538
si2_m4D_m625.07 5 1 929 154
si2_m4D_m625.03 5 1 35 21
si4_b09_m800.03 3 1 3 3
si4_b09_m800.02 3 1 3 3
si4_b09_m800.09 3 1 3 3
si4_b09_m800.06 3 1 3 3
si4_b09_m800.04 3 1 3 3
si4_b09_m800.05 3 1 3 3
si4_b09_m800.00 3 1 3 3
si4_b09_m800.01 3 1 3 3
si4_b09_m800.07 3 1 3 3
si4_b09_m800.08 3 1 3 3
si2_m4Dr4_m256.05 6 1 8 8
si2_m4Dr4_m256.02 6 1 11 11
si2_m4Dr4_m256.00 6 1 12 11
si2_m4Dr4_m256.07 6 1 5 5
si2_m4Dr4_m256.03 6 1 18 17
si2_m4Dr4_m256.06 6 1 12 12
si2_m4Dr4_m256.04 6 1 10 10
si2_m4Dr4_m256.09 6 1 14 14
si2_m4Dr4_m256.01 6 1 5 5
si2_m4Dr4_m256.08 6 1 30 27
si6_m4Dr2_m256.04 6 1 8 8
si6_m4Dr2_m256.08 6 1 2 2
si6_m4Dr2_m256.00 6 1 1 1
si6_m4Dr2_m256.07 6 1 5 5
si6_m4Dr2_m256.01 6 1 2 2
si6_m4Dr2_m256.09 6 1 3 3
si6_m4Dr2_m256.03 6 1 2 2
si6_m4Dr2_m256.05 6 1 2 2
si6_m4Dr2_m256.02 6 1 2 2
si6_m4Dr2_m256.06 6 1 6 6
si6_b06_m800.00 3 1 3 3
si6_b06_m800.05 3 1 3 3
si6_b06_m800.02 3 1 3 3
si6_b06_m800.07 3 1 3 3
si6_b06_m800.08 3 1 3 3
si6_b06_m800.09 3 1 3 3
si6_b06_m800.06 3 1 3 3
si6_b06_m800.01 3 1 3 3
si6_b06_m800.04 3 1 3 3
si6_b06_m800.03 3 1 3 3
si4_b09m_m800.06 4 1 7 7
si4_b09m_m800.01 4 1 9 9
si4_b09m_m800.02 4 1 5 5
si4_b09m_m800.08 4 1 1 1
si4_b09m_m800.04 4 1 3 3
si4_b09m_m800.03 4 1 6 6
si4_b09m_m800.09 4 1 6 6
si4_b09m_m800.05 4 1 5 5
si4_b09m_m800.00 4 1 4 4
si4_b09m_m800.07 4 1 6 6
si2_b06_m800.04 3 1 3 3
si2_b06_m800.07 3 1 3 3
si2_b06_m800.02 3 1 3 3
si2_b06_m800.00 3 1 3 3
si2_b06_m800.03 3 1 3 3
si2_b06_m800.05 3 1 3 3
si2_b06_m800.09 3 1 3 3
si2_b06_m800.01 3 1 3 3
si2_b06_m800.08 3 1 3 3
si2_b06_m800.06 3 1 3 3
si6_m4D_m256.03 5 1 3 3
si6_m4D_m256.08 5 1 3 3
si6_m4D_m256.07 5 1 3 3
si6_m4D_m256.00 5 1 3 3
si6_m4D_m256.01 5 1 3 3
si6_m4D_m256.05 5 1 3 3
si6_m4D_m256.09 5 1 16 18
si6_m4D_m256.04 5 1 3 3
si6_m4D_m256.02 5 1 3 3
si6_m4D_m256.06 5 1 3 3
si2_b06m_m800.07 4 1 24 24
si2_b06m_m800.02 4 1 20 20
si2_b06m_m800.03 4 1 29 29
si2_b06m_m800.01 4 1 26 26
si2_b06m_m800.08 4 1 23 23
si2_b06m_m800.04 4 1 21 21
si2_b06m_m800.06 4 1 17 17
si2_b06m_m800.09 4 1 21 21
si2_b06m_m800.05 4 1 24 24
si2_b06m_m800.00 4 1 20 20
si4_b06m_m200.00 4 1 7 7
si4_b06m_m200.08 4 1 5 5
si4_b06m_m200.05 4 1 6 6
si4_b06m_m200.09 4 1 5 5
si4_b06m_m200.01 4 1 2 2
si4_b06m_m200.07 4 1 5 5
si4_b06m_m200.02 4 1 4 5
si4_b06m_m200.04 4 1 4 4
si4_b06m_m200.06 4 1 4 4
si4_b06m_m200.03 4 1 7 7
si6_r001_m400.09 7 1 15 37
si6_r001_m400.05 7 1 7 8
si6_r001_m400.00 7 1 6 6
si6_r001_m400.04 7 1 3 3
si6_r001_m400.07 7 1 2 2
si6_r001_m400.06 7 1 2 2
si6_r001_m400.02 7 1 2 3
si6_r001_m400.03 7 1 2 2
si6_r001_m400.08 7 1 13 29
si6_r001_m400.01 7 1 7 9
si6_m4D_m625.00 5 1 3 3
si6_m4D_m625.07 5 1 85 188
si6_m4D_m625.05 5 1 189 132
si6_m4D_m625.08 5 1 3 3
si6_m4D_m625.02 5 1 3 3
si6_m4D_m625.03 5 1 9881 585
si6_m4D_m625.04 5 1 3 3
si6_m4D_m625.09 5 1 383 60
si6_m4D_m625.01 5 1 3 3
si6_m4D_m625.06 5 1 69 71
si6_b09m_m800.02 4 1 1 1
si6_b09m_m800.09 4 1 4 4
si6_b09m_m800.04 4 1 1 1
si6_b09m_m800.07 4 1 2 2
si6_b09m_m800.00 4 1 1 1
si6_b09m_m800.05 4 1 2 2
si6_b09m_m800.03 4 1 1 1
si6_b09m_m800.01 4 1 2 2
si6_b09m_m800.06 4 1 1 1
si6_b09m_m800.08 4 1 2 2
si4_m4Dr6_m1296.01 6 1 10 10
si4_m4Dr6_m1296.07 6 1 12 12
si4_m4Dr6_m1296.06 6 1 26 26
si4_m4Dr6_m1296.02 6 1 25 25
si4_m4Dr6_m1296.08 6 1 18 18
si4_m4Dr6_m1296.03 6 1 17 17
si4_m4Dr6_m1296.00 6 1 16 16
si4_m4Dr6_m1296.09 6 1 27 27
si4_m4Dr6_m1296.05 6 1 19 19
si4_m4Dr6_m1296.04 6 1 8 8
si2_b06_m400.09 3 1 3 3
si2_b06_m400.02 3 1 3 3
si2_b06_m400.00 3 1 3 3
si2_b06_m400.03 3 1 3 3
si2_b06_m400.07 3 1 3 3
si2_b06_m400.04 3 1 3 3
si2_b06_m400.05 3 1 3 3
si2_b06_m400.01 3 1 3 3
si2_b06_m400.08 3 1 3 3
si2_b06_m400.06 3 1 3 3
si4_r01_m200.01 7 1 19743 20698
si4_r01_m200.08 7 1 39364 51583
si4_r01_m200.03 7 1 1394 1632
si4_r01_m200.04 7 1 16 20
si4_r01_m200.07 7 1 1047 3386
si4_r01_m200.02 7 1 13458 20908
si4_r01_m200.05 7 1 13327 19297
si4_r01_m200.06 7 1 169 183
si4_r01_m200.00 7 1 15787 24425
si4_r01_m200.09 7 1 6726 7088
si2_r001_m400.06 7 1 6355 6744
si2_r001_m400.08 7 1 492 433
si2_r001_m400.09 7 1 17493 22120
si2_r001_m400.01 7 1 89 91
si2_r001_m400.03 7 1 876 1354
si2_r001_m400.04 7 1 5591 5579
si2_r001_m400.05 7 1 219 329
si2_r001_m400.02 7 1 156 219
si2_r001_m400.00 7 1 201 183
si2_r001_m400.07 7 1 510087 254710
si4_b03m_m800.03 4 1 51 51
si4_b03m_m800.05 4 1 44 44
si4_b03m_m800.06 4 1 71 71
si4_b03m_m800.01 4 1 49 49
si4_b03m_m800.08 4 1 65 65
si4_b03m_m800.09 4 1 51 51
si4_b03m_m800.00 4 1 38 38
si4_b03m_m800.02 4 1 39 39
si4_b03m_m800.07 4 1 33 33
si4_b03m_m800.04 4 1 65 65
si2_r01_m200.03 7 1 6367 24440
si2_r01_m200.00 7 1 105218 119806
si2_r01_m200.05 7 1 49546 47323
si2_r01_m200.01 7 1 831 601
si2_r01_m200.08 7 1 83221 60801
si2_r01_m200.06 7 1 8989 16065
si2_r01_m200.09 7 1 323373 336876
si2_r01_m200.02 7 1 115061 68343
si2_r01_m200.07 7 1 203525 223036
si2_r01_m200.04 7 1 27265 25963
si2_r01_m400.04 7 1 251904 285925
si2_r01_m400.00 7 1 447845 263666
si2_r01_m400.07 7 1 41881 41575
si2_r01_m400.09 7 1 2036073 1682593
si2_r01_m400.01 7 1 63996 80351
si2_r01_m400.03 7 1 20206 34913
si2_r01_m400.02 7 1 1284973 1182790
si2_r01_m400.05 7 1 770387 779308
si2_r01_m400.06 7 1 42957 43598
si2_r01_m400.08 7 1 153573 167283
si4_m4D_m625.09 5 1 3 3
si4_m4D_m625.03 5 1 3 3
si4_m4D_m625.07 5 1 650 496
si4_m4D_m625.02 5 1 1570 411
si4_m4D_m625.00 5 1 3 3
si4_m4D_m625.01 5 1 144326 3923
si4_m4D_m625.04 5 1 3 3
si4_m4D_m625.06 5 1 3 3
si4_m4D_m625.08 5 1 239 155
si4_m4D_m625.05 5 1 3 3
si6_m4Dr6_m256.05 6 1 4 4
si6_m4Dr6_m256.04 6 1 2 2
si6_m4Dr6_m256.03 6 1 2 2
si6_m4Dr6_m256.02 6 1 2 2
si6_m4Dr6_m256.08 6 1 4 4
si6_m4Dr6_m256.00 6 1 2 2
si6_m4Dr6_m256.09 6 1 1 1
si6_m4Dr6_m256.07 6 1 2 2
si6_m4Dr6_m256.06 6 1 3 3
si6_m4Dr6_m256.01 6 1 3 3
si6_b09_m400.07 3 1 3 3
si6_b09_m400.03 3 1 3 3
si6_b09_m400.04 3 1 3 3
si6_b09_m400.06 3 1 3 3
si6_b09_m400.05 3 1 3 3
si6_b09_m400.09 3 1 3 3
si6_b09_m400.02 3 1 3 3
si6_b09_m400.01 3 1 3 3
si6_b09_m400.08 3 1 3 3
si6_b09_m400.00 3 1 3 3
si6_b06_m400.03 3 1 3 3
si6_b06_m400.08 3 1 3 3
si6_b06_m400.07 3 1 3 3
si6_b06_m400.04 3 1 3 3
si6_b06_m400.05 3 1 3 3
si6_b06_m400.06 3 1 3 3
si6_b06_m400.02 3 1 3 3
si6_b06_m400.01 3 1 3 3
si6_b06_m400.00 3 1 3 3
si6_b06_m400.09 3 1 3 3
si6_b03m_m200.04 4 1 8 8
si6_b03m_m200.07 4 1 8 8
si6_b03m_m200.08 4 1 10 10
si6_b03m_m200.02 4 1 13 13
si6_b03m_m200.03 4 1 9 9
si6_b03m_m200.06 4 1 10 10
si6_b03m_m200.01 4 1 10 10
si6_b03m_m200.09 4 1 17 17
si6_b03m_m200.00 4 1 12 12
si6_b03m_m200.05 4 1 7 7
si4_b06_m800.04 3 1 3 3
si4_b06_m800.00 3 1 3 3
si4_b06_m800.08 3 1 3 3
si4_b06_m800.05 3 1 3 3
si4_b06_m800.03 3 1 3 3
si4_b06_m800.06 3 1 3 3
si4_b06_m800.07 3 1 3 3
si4_b06_m800.01 3 1 3 3
si4_b06_m800.02 3 1 3 3
si4_b06_m800.09 3 1 3 3
si6_b09m_m200.07 4 1 2 2
si6_b09m_m200.06 4 1 1 1
si6_b09m_m200.01 4 1 1 1
si6_b09m_m200.08 4 1 1 1
si6_b09m_m200.00 4 1 2 2
si6_b09m_m200.09 4 1 1 1
si6_b09m_m200.02 4 1 2 2
si6_b09m_m200.05 4 1 2 2
si6_b09m_m200.03 4 1 1 1
si6_b09m_m200.04 4 1 2 2
si4_b09m_m400.07 4 1 1 1
si4_b09m_m400.06 4 1 4 4
si4_b09m_m400.00 4 1 2 2
si4_b09m_m400.08 4 1 5 5
si4_b09m_m400.04 4 1 7 7
si4_b09m_m400.09 4 1 2 2
si4_b09m_m400.02 4 1 6 6
si4_b09m_m400.03 4 1 4 4
si4_b09m_m400.01 4 1 6 6
si4_b09m_m400.05 4 1 2 2
si6_m4Dr4_m1296.03 6 1 6 6
si6_m4Dr4_m1296.06 6 1 12 12
si6_m4Dr4_m1296.04 6 1 8 8
si6_m4Dr4_m1296.01 6 1 5 5
si6_m4Dr4_m1296.09 6 1 8 8
si6_m4Dr4_m1296.02 6 1 5 5
si6_m4Dr4_m1296.08 6 1 2 2
si6_m4Dr4_m1296.05 6 1 10 10
si6_m4Dr4_m1296.07 6 1 9 9
si6_m4Dr4_m1296.00 6 1 7 7
si6_b06_m200.09 3 1 3 3
si6_b06_m200.03 3 1 3 3
si6_b06_m200.05 3 1 3 3
si6_b06_m200.00 3 1 3 3
si6_b06_m200.08 3 1 3 3
si6_b06_m200.02 3 1 3 3
si6_b06_m200.06 3 1 3 3
si6_b06_m200.04 3 1 3 3
si6_b06_m200.01 3 1 3 3
si6_b06_m200.07 3 1 3 3
si4_m4Dr6_m625.02 6 1 5 5
si4_m4Dr6_m625.06 6 1 6 7
si4_m4Dr6_m625.03 6 1 6 6
si4_m4Dr6_m625.07 6 1 9 10
si4_m4Dr6_m625.08 6 1 11 11
si4_m4Dr6_m625.09 6 1 8 8
si4_m4Dr6_m625.00 6 1 9 9
si4_m4Dr6_m625.01 6 1 12 12
si4_m4Dr6_m625.05 6 1 6 6
si4_m4Dr6_m625.04 6 1 14 14
si6_b06m_m200.09 4 1 4 4
si6_b06m_m200.02 4 1 3 3
si6_b06m_m200.05 4 1 3 3
si6_b06m_m200.00 4 1 1 1
si6_b06m_m200.07 4 1 2 2
si6_b06m_m200.04 4 1 3 3
si6_b06m_m200.08 4 1 6 6
si6_b06m_m200.06 4 1 1 1
si6_b06m_m200.03 4 1 4 4
si6_b06m_m200.01 4 1 1 1
si6_m4Dr4_m256.05 6 1 4 4
si6_m4Dr4_m256.03 6 1 5 5
si6_m4Dr4_m256.02 6 1 1 1
si6_m4Dr4_m256.01 6 1 4 4
si6_m4Dr4_m256.08 6 1 3 3
si6_m4Dr4_m256.09 6 1 8 8
si6_m4Dr4_m256.07 6 1 5 5
si6_m4Dr4_m256.06 6 1 5 5
si6_m4Dr4_m256.04 6 1 2 2
si6_m4Dr4_m256.00 6 1 5 5
si4_r001_m600.01 7 1 7 9
si4_r001_m600.08 7 1 65 6
si4_r001_m600.02 7 1 70 71
si4_r001_m600.07 7 1 2 3
si4_r001_m600.05 7 1 19 4
si4_r001_m600.06 7 1 56 31
si4_r001_m600.00 7 1 8 32
si4_r001_m600.04 7 1 25 25
si4_r001_m600.09 7 1 139 163
si4_r001_m600.03 7 1 26 12
si2_b09m_m200.08 4 1 2 2
si2_b09m_m200.06 4 1 7 7
si2_b09m_m200.03 4 1 7 7
si2_b09m_m200.09 4 1 4 4
si2_b09m_m200.04 4 1 4 4
si2_b09m_m200.00 4 1 4 4
si2_b09m_m200.01 4 1 6 6
si2_b09m_m200.05 4 1 6 6
si2_b09m_m200.07 4 1 7 7
si2_b09m_m200.02 4 1 6 6
si6_b03_m200.01 3 1 3 3
si6_b03_m200.03 3 1 3 3
si6_b03_m200.04 3 1 3 3
si6_b03_m200.08 3 1 3 3
si6_b03_m200.07 3 1 3 3
si6_b03_m200.09 3 1 3 3
si6_b03_m200.05 3 1 3 3
si6_b03_m200.02 3 1 3 3
si6_b03_m200.06 3 1 3 3
si6_b03_m200.00 3 1 3 3
si6_b09_m200.09 3 1 3 3
si6_b09_m200.06 3 1 3 3
si6_b09_m200.08 3 1 3 3
si6_b09_m200.03 3 1 3 3
si6_b09_m200.00 3 1 3 3
si6_b09_m200.02 3 1 3 3
si6_b09_m200.07 3 1 3 3
si6_b09_m200.04 3 1 3 3
si6_b09_m200.01 3 1 3 3
si6_b09_m200.05 3 1 3 3
g10-g11 2 0 0 0
g10-g12 2 0 0 0
g10-g13 2 0 0 0
g10-g14 2 0 0 0
g10-g15 2 0 0 0
g10-g16 2 0 31 31
g10-g20 2 0 4393 4393
g10-g21 2 0 0 0
g10-g22 2 0 1 1
g10-g23 2 0 47 47
g10-g25 2 0 0 0
g10-g26 2 0 57 57
g10-g27 2 0 174 174
g10-g28 2 0 0 0
g10-g29 2 0 81325 81427
g10-g30 2 0 28105 28147
g10-g31 2 0 139015 139188
g10-g32 2 0 0 0
g10-g33 2 0 4 4
g10-g37 2 0 800 800
g10-g38 2 0 1 1
g10-g40 2 0 113118 113166
g10-g41 2 0 2 2
g10-g42 2 0 52 52
g10-g43 2 0 519 519
g10-g44 2 0 105103 105245
g10-g45 2 0 33733 33783
g10-g46 2 0 13794 13812
g10-g47 2 0 10026 10046
g10-g48 2 0 33955 34004
g10-g49 2 0 1248 1248
g10-g50 2 0 6317 6320
g11-g12 2 0 0 0
g11-g13 2 0 0 0
g11-g14 2 0 0 0
g11-g15 2 0 0 0
g11-g16 2 0 1 1
g11-g20 2 0 10441 10444
g11-g21 2 0 0 0
g11-g22 2 0 1 1
g11-g23 2 0 1 1
g11-g25 2 0 0 0
g11-g26 2 0 1 1
g11-g27 2 0 39 39
g11-g28 2 0 1 1
g11-g29 2 0 26799 26826
g11-g30 2 0 14735 14745
g11-g31 2 0 79649 79723
g11-g32 2 0 0 0
g11-g33 2 0 1 1
g11-g37 2 0 2 2
g11-g38 2 0 1 1
g11-g40 2 0 46860 46879
g11-g41 2 0 1 1
g11-g42 2 0 1 1
g11-g43 2 0 55 55
g11-g44 2 0 16987 17004
g11-g45 2 0 6624 6630
g11-g46 2 0 695 695
g11-g47 2 0 516 516
g11-g48 2 0 2037 2037
g11-g49 2 0 144 144
g11-g50 2 0 1660 1660
g12-g20 2 0 0 0
g12-g21 2 0 0 0
g12-g23 2 0 0 0
g12-g26 2 0 1 1
g12-g27 2 0 1 1
g12-g29 2 0 29 29
g12-g30 2 0 5 5
g12-g31 2 0 114 114
g12-g32 2 0 0 0
g12-g38 2 0 1 1
g12-g40 2 0 12132 12136
g12-g43 2 0 8 8
g12-g44 2 0 43 43
g12-g45 2 0 15 15
g12-g46 2 0 0 0
g12-g47 2 0 0 0
g12-g48 2 0 3 3
g12-g50 2 0 641 641
g13-g15 2 1 13 13
g13-g20 2 0 0 0
g13-g21 2 0 0 0
g13-g23 2 0 0 0
g13-g25 2 0 1 1
g13-g26 2 0 1 1
g13-g27 2 0 14 14
g13-g29 2 0 48 48
g13-g30 2 0 11 11
g13-g31 2 0 207 207
g13-g32 2 0 0 0
g13-g38 2 0 1 1
g13-g40 2 0 86718 86755
g13-g43 2 0 39 39
g13-g44 2 0 226 226
g13-g45 2 0 83 83
g13-g46 2 0 1 1
g13-g47 2 0 1 1
g13-g48 2 0 2 2
g13-g49 2 0 73 73
g13-g50 2 0 6410 6416
g14-g15 2 0 0 0
g14-g20 2 0 0 0
g14-g21 2 0 0 0
g14-g23 2 0 1 1
g14-g25 2 0 1 1
g14-g26 2 0 2 2
g14-g27 2 0 29 29
g14-g29 2 0 46 46
g14-g30 2 0 23 23
g14-g31 2 0 94 94
g14-g32 2 0 0 0
g14-g38 2 0 1 1
g14-g40 2 0 59364 59385
g14-g43 2 0 126 126
g14-g44 2 0 89 89
g14-g45 2 0 53 53
g14-g46 2 0 1 1
g14-g47 2 0 1 1
g14-g48 2 0 5 5
g14-g49 2 0 396 396
g14-g50 2 0 192462 192565
g15-g20 2 0 0 0
g15-g21 2 0 0 0
g15-g23 2 0 1 1
g15-g25 2 0 1 1
g15-g26 2 0 1 1
g15-g27 2 0 1 1
g15-g29 2 0 13 13
g15-g30 2 0 5 5
g15-g31 2 0 37 37
g15-g32 2 0 0 0
g15-g38 2 0 1 1
g15-g40 2 0 93270 93307
g15-g43 2 0 51 51
g15-g44 2 0 29 29
g15-g45 2 0 21 21
g15-g46 2 0 1 1
g15-g47 2 0 1 1
g15-g48 2 0 1 1
g15-g49 2 0 17 17
g15-g50 2 0 157044 157139
g16-g20 2 0 0 0
g16-g21 2 0 0 0
g16-g22 2 0 0 0
g16-g23 2 0 1 1
g16-g25 2 0 0 0
g16-g26 2 0 1 1
g16-g27 2 0 38 38
g16-g28 2 0 0 0
g16-g29 2 0 180 180
g16-g30 2 0 499 499
g16-g31 2 0 2438 2440
g16-g32 2 0 0 0
g16-g33 2 0 0 0
g16-g37 2 1 5 5
g16-g38 2 0 0 0
g16-g40 2 0 89642 89681
g16-g43 2 0 59 59
g16-g44 2 0 1582 1582
g16-g45 2 0 853 853
g16-g46 2 0 2 2
g16-g47 2 0 2 2
g16-g48 2 0 9 9
g16-g49 2 0 220 220
g16-g50 2 0 17454 17467
